position,match_count,is_threshold_peak,threshold
515,31,0,28
516,31,0,28
517,30,0,28
518,30,0,28
519,29,0,28
520,29,0,28
521,29,0,28
522,28,0,28
523,29,0,28
524,29,0,28
525,29,0,28
526,30,1,28
527,29,0,28
528,28,0,28
529,29,0,28
530,29,0,28
531,30,0,28
532,31,1,28
533,30,0,28
534,32,0,28
535,34,0,28
536,34,0,28
537,34,0,28
538,34,0,28
539,32,0,28
540,34,0,28
541,34,0,28
542,32,0,28
543,31,0,28
544,32,0,28
545,32,0,28
546,31,0,28
547,30,0,28
548,29,0,28
549,29,0,28
550,29,0,28
551,28,0,28
552,29,0,28
553,29,0,28
554,29,0,28
555,30,1,28
556,29,0,28
557,28,0,28
558,29,0,28
559,29,0,28
560,30,0,28
561,31,1,28
562,30,0,28
563,32,0,28
564,34,0,28
565,34,0,28
566,34,0,28
567,34,0,28
568,32,0,28
569,34,0,28
570,34,0,28
571,32,0,28
572,31,0,28
573,32,0,28
574,32,0,28
575,31,0,28
576,30,0,28
577,29,0,28
578,29,0,28
579,29,0,28
580,28,0,28
581,29,0,28
582,29,0,28
583,29,0,28
584,30,1,28
585,29,0,28
586,28,0,28
587,29,0,28
588,29,0,28
589,30,0,28
590,31,1,28
591,30,0,28
592,32,0,28
593,34,0,28
594,34,0,28
595,34,0,28
596,34,0,28
597,32,0,28
598,34,0,28
599,34,0,28
600,32,0,28
601,31,0,28
602,32,0,28
603,32,0,28
604,31,0,28
605,30,0,28
606,29,0,28
607,29,0,28
608,29,0,28
609,28,0,28
610,29,0,28
611,29,0,28
612,29,0,28
613,30,1,28
614,29,0,28
615,28,0,28
616,29,0,28
617,29,0,28
618,30,0,28
619,31,1,28
620,30,0,28
621,32,0,28
622,34,0,28
623,34,0,28
624,34,0,28
625,34,0,28
626,32,0,28
627,34,0,28
628,34,0,28
629,32,0,28
630,31,0,28
631,32,0,28
632,32,0,28
633,31,0,28
634,30,0,28
635,29,0,28
636,29,0,28
637,29,0,28
638,28,0,28
639,29,0,28
640,29,0,28
641,29,0,28
642,30,1,28
643,29,0,28
644,28,0,28
645,29,0,28
646,29,0,28
647,30,0,28
648,31,1,28
649,30,0,28
650,32,0,28
651,34,0,28
652,34,0,28
653,34,0,28
654,34,0,28
655,32,0,28
656,34,0,28
657,34,0,28
658,32,0,28
659,31,0,28
660,32,0,28
661,32,0,28
662,31,0,28
663,30,0,28
664,29,0,28
665,29,0,28
666,29,0,28
667,28,0,28
668,29,0,28
669,29,0,28
670,29,0,28
671,30,1,28
672,29,0,28
673,28,0,28
674,29,0,28
675,29,0,28
676,30,0,28
677,31,1,28
678,30,0,28
679,32,0,28
680,34,0,28
681,34,0,28
682,34,0,28
683,34,0,28
684,32,0,28
685,34,0,28
686,34,0,28
687,32,0,28
688,31,0,28
689,32,0,28
690,32,0,28
691,31,0,28
692,30,0,28
693,29,0,28
694,29,0,28
695,29,0,28
696,28,0,28
697,29,0,28
698,29,0,28
699,29,0,28
700,30,1,28
701,29,0,28
702,28,0,28
703,29,0,28
704,29,0,28
705,30,0,28
706,31,1,28
707,30,0,28
708,32,0,28
709,34,0,28
710,34,0,28
711,34,0,28
712,34,0,28
713,32,0,28
714,34,0,28
715,34,0,28
716,32,0,28
717,31,0,28
718,32,0,28
719,32,0,28
720,31,0,28
721,30,0,28
722,29,0,28
723,29,0,28
724,29,0,28
725,28,0,28
726,29,0,28
727,29,0,28
728,29,0,28
729,30,1,28
730,29,0,28
731,28,0,28
732,29,0,28
733,29,0,28
734,30,0,28
735,31,1,28
736,30,0,28
737,32,0,28
738,34,0,28
739,34,0,28
740,34,0,28
741,34,0,28
742,32,0,28
743,34,0,28
744,34,0,28
745,32,0,28
746,31,0,28
747,32,0,28
748,32,0,28
749,31,0,28
750,30,0,28
751,29,0,28
752,29,0,28
753,29,0,28
754,28,0,28
755,29,0,28
756,29,0,28
757,29,0,28
758,30,1,28
759,29,0,28
760,28,0,28
761,29,0,28
762,29,0,28
763,30,0,28
764,31,1,28
765,30,0,28
766,32,0,28
767,34,0,28
768,34,0,28
769,34,0,28
770,34,0,28
771,32,0,28
772,34,0,28
773,34,0,28
774,32,0,28
775,31,0,28
776,32,0,28
777,32,0,28
778,31,0,28
779,30,0,28
780,29,0,28
781,29,0,28
782,29,0,28
783,28,0,28
784,29,0,28
785,29,0,28
786,29,0,28
787,30,1,28
788,29,0,28
789,28,0,28
790,29,0,28
791,29,0,28
792,30,0,28
793,31,1,28
794,30,0,28
795,32,0,28
796,34,0,28
797,34,0,28
798,34,0,28
799,34,0,28
800,32,0,28
801,34,0,28
802,34,0,28
803,32,0,28
804,31,0,28
805,32,0,28
806,32,0,28
807,31,0,28
808,30,0,28
809,29,0,28
810,29,0,28
811,29,0,28
812,28,0,28
813,29,0,28
814,29,0,28
815,29,0,28
816,30,1,28
817,29,0,28
818,28,0,28
819,29,0,28
820,29,0,28
821,30,0,28
822,31,1,28
823,30,0,28
824,32,0,28
825,34,0,28
826,34,0,28
827,34,0,28
828,34,0,28
829,32,0,28
830,34,0,28
831,34,0,28
832,32,0,28
833,31,0,28
834,32,0,28
835,32,0,28
836,31,0,28
837,30,0,28
838,29,0,28
839,29,0,28
840,29,0,28
841,28,0,28
842,29,0,28
843,29,0,28
844,29,0,28
845,30,1,28
846,29,0,28
847,28,0,28
848,29,0,28
849,29,0,28
850,30,0,28
851,31,0,28
852,31,0,28
853,33,0,28
854,34,0,28
855,36,0,28
856,36,0,28
857,36,0,28
858,34,0,28
859,34,0,28
860,35,1,28
861,33,0,28
862,32,0,28
863,30,0,28
864,30,0,28
865,30,0,28
866,29,0,28
867,29,0,28
868,30,0,28
869,30,0,28
870,31,1,28
871,30,0,28
872,31,1,28
873,30,0,28
874,31,0,28
875,32,0,28
876,32,0,28
877,31,0,28
878,33,1,28
879,31,0,28
880,31,0,28
881,30,0,28
882,31,0,28
883,33,0,28
884,33,0,28
885,32,0,28
886,32,0,28
887,30,0,28
888,30,0,28
889,30,0,28
890,29,0,28
891,29,0,28
892,29,0,28
893,30,0,28
894,31,1,28
895,30,0,28
896,29,0,28
897,29,0,28
898,28,0,28
899,28,0,28
900,26,0,28
901,26,0,28
902,26,0,28
903,26,0,28
904,26,0,28
905,25,0,28
906,27,0,28
907,28,0,28
908,28,0,28
909,28,0,28
910,27,0,28
911,26,0,28
912,26,0,28
913,26,0,28
914,28,0,28
915,28,0,28
916,28,0,28
917,27,0,28
918,28,0,28
919,29,0,28
920,29,0,28
921,29,0,28
922,30,0,28
923,32,1,28
924,31,0,28
925,31,0,28
926,32,0,28
927,32,0,28
928,31,0,28
929,31,0,28
930,30,0,28
931,30,0,28
932,30,0,28
933,29,0,28
934,31,1,28
935,29,0,28
936,29,0,28
937,29,0,28
938,28,0,28
939,28,0,28
940,30,0,28
941,30,0,28
942,31,1,28
943,30,0,28
944,28,0,28
945,28,0,28
946,27,0,28
947,27,0,28
948,26,0,28
949,26,0,28
950,26,0,28
951,27,0,28
952,28,1,28
953,27,0,28
954,27,0,28
955,27,0,28
956,26,0,28
957,25,0,28
958,25,0,28
959,23,0,28
960,24,0,28
961,26,0,28
962,26,0,28
963,26,0,28
964,27,0,28
965,28,0,28
966,29,0,28
967,29,0,28
968,30,1,28
969,29,0,28
970,28,0,28
971,28,0,28
972,29,0,28
973,29,0,28
974,27,0,28
975,27,0,28
976,27,0,28
977,26,0,28
978,26,0,28
979,24,0,28
980,26,0,28
981,25,0,28
982,24,0,28
983,23,0,28
984,24,0,28
985,24,0,28
986,25,0,28
987,26,0,28
988,26,0,28
989,25,0,28
990,25,0,28
991,25,0,28
992,27,0,28
993,27,0,28
994,26,0,28
995,26,0,28
996,25,0,28
997,26,0,28
998,28,0,28
999,28,0,28
1000,27,0,28
1001,28,0,28
1002,28,0,28
1003,29,0,28
1004,29,0,28
1005,27,0,28
1006,27,0,28
1007,27,0,28
1008,26,0,28
1009,25,0,28
1010,25,0,28
1011,25,0,28
1012,25,0,28
1013,27,0,28
1014,27,0,28
1015,28,0,28
1016,28,0,28
1017,28,0,28
1018,29,0,28
1019,30,0,28
1020,32,1,28
1021,31,0,28
1022,32,1,28
1023,31,0,28
1024,33,1,28
1025,31,0,28
1026,30,0,28
1027,29,0,28
1028,31,0,28
1029,32,1,28
1030,31,0,28
1031,31,0,28
1032,30,0,28
1033,30,0,28
1034,29,0,28
1035,28,0,28
1036,26,0,28
1037,25,0,28
1038,24,0,28
1039,25,0,28
1040,24,0,28
1041,25,0,28
1042,27,0,28
1043,28,0,28
1044,29,0,28
1045,29,0,28
1046,30,1,28
1047,29,0,28
1048,28,0,28
1049,29,0,28
1050,29,0,28
1051,29,0,28
1052,29,0,28
1053,29,0,28
1054,28,0,28
1055,29,0,28
1056,30,0,28
1057,31,0,28
1058,31,0,28
1059,31,0,28
1060,30,0,28
1061,28,0,28
1062,28,0,28
1063,26,0,28
1064,26,0,28
1065,26,0,28
1066,26,0,28
1067,26,0,28
1068,26,0,28
1069,27,0,28
1070,28,0,28
1071,28,0,28
1072,29,1,28
1073,27,0,28
1074,28,0,28
1075,29,1,28
1076,28,0,28
1077,29,0,28
1078,29,0,28
1079,29,0,28
1080,28,0,28
1081,26,0,28
1082,26,0,28
1083,25,0,28
1084,24,0,28
1085,23,0,28
1086,24,0,28
1087,26,0,28
1088,27,0,28
1089,28,0,28
1090,28,0,28
1091,27,0,28
1092,26,0,28
1093,25,0,28
1094,24,0,28
1095,25,0,28
1096,26,0,28
1097,27,0,28
1098,26,0,28
1099,25,0,28
1100,25,0,28
1101,25,0,28
1102,27,0,28
1103,28,0,28
1104,30,0,28
1105,32,0,28
1106,32,0,28
1107,34,0,28
1108,34,0,28
1109,32,0,28
1110,32,0,28
1111,32,0,28
1112,31,0,28
1113,29,0,28
1114,28,0,28
1115,28,0,28
1116,27,0,28
1117,27,0,28
1118,28,0,28
1119,28,0,28
1120,28,0,28
1121,28,0,28
1122,28,0,28
1123,29,1,28
1124,28,0,28
1125,29,1,28
1126,28,0,28
1127,29,0,28
1128,31,1,28
1129,29,0,28
1130,30,0,28
1131,30,0,28
1132,31,0,28
1133,31,0,28
1134,31,0,28
1135,30,0,28
1136,29,0,28
1137,28,0,28
1138,26,0,28
1139,27,0,28
1140,27,0,28
1141,26,0,28
1142,25,0,28
1143,27,0,28
1144,25,0,28
1145,24,0,28
1146,22,0,28
1147,22,0,28
1148,23,0,28
1149,22,0,28
1150,23,0,28
1151,23,0,28
1152,24,0,28
1153,26,0,28
1154,28,0,28
1155,28,0,28
1156,28,0,28
1157,27,0,28
1158,27,0,28
1159,28,1,28
1160,27,0,28
1161,26,0,28
1162,26,0,28
1163,26,0,28
1164,25,0,28
1165,24,0,28
1166,26,0,28
1167,25,0,28
1168,25,0,28
1169,23,0,28
1170,21,0,28
1171,21,0,28
1172,20,0,28
1173,20,0,28
1174,20,0,28
1175,21,0,28
1176,23,0,28
1177,23,0,28
1178,23,0,28
1179,24,0,28
1180,23,0,28
1181,24,0,28
1182,24,0,28
1183,24,0,28
1184,24,0,28
1185,25,0,28
1186,27,0,28
1187,27,0,28
1188,28,1,28
1189,27,0,28
1190,26,0,28
1191,25,0,28
1192,24,0,28
1193,24,0,28
1194,25,0,28
1195,27,0,28
1196,27,0,28
1197,27,0,28
1198,27,0,28
1199,27,0,28
1200,27,0,28
1201,27,0,28
1202,26,0,28
1203,24,0,28
1204,23,0,28
1205,21,0,28
1206,21,0,28
1207,23,0,28
1208,22,0,28
1209,23,0,28
1210,23,0,28
1211,22,0,28
1212,23,0,28
1213,23,0,28
1214,23,0,28
1215,23,0,28
1216,23,0,28
1217,23,0,28
1218,24,0,28
1219,25,0,28
1220,25,0,28
1221,24,0,28
1222,26,0,28
1223,24,0,28
1224,26,0,28
1225,25,0,28
1226,25,0,28
1227,24,0,28
1228,24,0,28
1229,25,0,28
1230,25,0,28
1231,25,0,28
1232,26,0,28
1233,27,0,28
1234,28,0,28
1235,28,0,28
1236,28,0,28
1237,27,0,28
1238,27,0,28
1239,25,0,28
1240,25,0,28
1241,24,0,28
1242,23,0,28
1243,25,0,28
1244,25,0,28
1245,25,0,28
1246,25,0,28
1247,27,0,28
1248,28,1,28
1249,27,0,28
1250,28,1,28
1251,27,0,28
1252,27,0,28
1253,27,0,28
1254,26,0,28
1255,28,0,28
1256,28,0,28
1257,27,0,28
1258,27,0,28
1259,27,0,28
1260,27,0,28
1261,25,0,28
1262,25,0,28
1263,26,0,28
1264,25,0,28
1265,26,0,28
1266,27,0,28
1267,26,0,28
1268,26,0,28
1269,26,0,28
1270,24,0,28
1271,23,0,28
1272,23,0,28
1273,23,0,28
1274,24,0,28
1275,26,0,28
1276,28,0,28
1277,28,0,28
1278,29,0,28
1279,29,0,28
1280,28,0,28
1281,29,0,28
1282,30,0,28
1283,30,0,28
1284,29,0,28
1285,29,0,28
1286,29,0,28
1287,29,0,28
1288,29,0,28
1289,30,0,28
1290,30,0,28
1291,29,0,28
1292,29,0,28
1293,29,0,28
1294,29,0,28
1295,30,1,28
1296,29,0,28
1297,29,0,28
1298,30,1,28
1299,28,0,28
1300,27,0,28
1301,28,0,28
1302,29,1,28
1303,28,0,28
1304,27,0,28
1305,26,0,28
1306,27,0,28
1307,27,0,28
1308,27,0,28
1309,28,1,28
1310,26,0,28
1311,26,0,28
1312,25,0,28
1313,25,0,28
1314,26,0,28
1315,28,0,28
1316,30,0,28
1317,31,1,28
1318,30,0,28
1319,28,0,28
1320,30,0,28
1321,31,0,28
1322,31,0,28
1323,29,0,28
1324,28,0,28
1325,28,0,28
1326,27,0,28
1327,27,0,28
1328,27,0,28
1329,29,0,28
1330,29,0,28
1331,29,0,28
1332,30,1,28
1333,29,0,28
1334,29,0,28
1335,30,1,28
1336,28,0,28
1337,26,0,28
1338,25,0,28
1339,23,0,28
1340,23,0,28
1341,24,0,28
1342,25,0,28
1343,26,0,28
1344,26,0,28
1345,26,0,28
1346,25,0,28
1347,24,0,28
1348,24,0,28
1349,23,0,28
1350,23,0,28
1351,25,0,28
1352,25,0,28
1353,25,0,28
