position,match_count,is_threshold_peak,threshold
1022,12,0,20
1023,12,0,20
1024,11,0,20
1025,12,0,20
1026,12,0,20
1027,11,0,20
1028,11,0,20
1029,11,0,20
1030,10,0,20
1031,10,0,20
1032,10,0,20
1033,12,0,20
1034,13,0,20
1035,14,0,20
1036,13,0,20
1037,12,0,20
1038,12,0,20
1039,12,0,20
1040,13,0,20
1041,14,0,20
1042,14,0,20
1043,12,0,20
1044,13,0,20
1045,13,0,20
1046,14,0,20
1047,14,0,20
1048,12,0,20
1049,13,0,20
1050,12,0,20
1051,12,0,20
1052,11,0,20
1053,12,0,20
1054,13,0,20
1055,12,0,20
1056,11,0,20
1057,11,0,20
1058,12,0,20
1059,11,0,20
1060,11,0,20
1061,11,0,20
1062,11,0,20
1063,12,0,20
1064,13,0,20
1065,13,0,20
1066,14,0,20
1067,15,0,20
1068,16,0,20
1069,17,0,20
1070,16,0,20
1071,16,0,20
1072,16,0,20
1073,17,0,20
1074,15,0,20
1075,15,0,20
1076,16,0,20
1077,16,0,20
1078,15,0,20
1079,14,0,20
1080,14,0,20
1081,14,0,20
1082,13,0,20
1083,12,0,20
1084,13,0,20
1085,12,0,20
1086,11,0,20
1087,12,0,20
1088,13,0,20
1089,12,0,20
1090,12,0,20
1091,12,0,20
1092,12,0,20
1093,11,0,20
1094,13,0,20
1095,14,0,20
1096,15,0,20
1097,16,0,20
1098,15,0,20
1099,14,0,20
1100,14,0,20
1101,13,0,20
1102,14,0,20
1103,16,0,20
1104,17,0,20
1105,15,0,20
1106,14,0,20
1107,15,0,20
1108,16,0,20
1109,14,0,20
1110,13,0,20
1111,13,0,20
1112,12,0,20
1113,12,0,20
1114,11,0,20
1115,11,0,20
1116,12,0,20
1117,11,0,20
1118,10,0,20
1119,11,0,20
1120,11,0,20
1121,12,0,20
1122,13,0,20
1123,14,0,20
1124,13,0,20
1125,12,0,20
1126,13,0,20
1127,13,0,20
1128,14,0,20
1129,16,0,20
1130,17,0,20
1131,18,0,20
1132,17,0,20
1133,16,0,20
1134,18,0,20
1135,16,0,20
1136,15,0,20
1137,16,0,20
1138,16,0,20
1139,14,0,20
1140,13,0,20
1141,13,0,20
1142,13,0,20
1143,13,0,20
1144,12,0,20
1145,13,0,20
1146,12,0,20
1147,11,0,20
1148,12,0,20
1149,13,0,20
1150,12,0,20
1151,12,0,20
1152,12,0,20
1153,12,0,20
1154,12,0,20
1155,13,0,20
1156,14,0,20
1157,14,0,20
1158,15,0,20
1159,16,0,20
1160,15,0,20
1161,15,0,20
1162,14,0,20
1163,13,0,20
1164,14,0,20
1165,15,0,20
1166,14,0,20
1167,13,0,20
1168,13,0,20
1169,14,0,20
1170,13,0,20
1171,11,0,20
1172,11,0,20
1173,12,0,20
1174,11,0,20
1175,12,0,20
1176,12,0,20
1177,12,0,20
1178,12,0,20
1179,12,0,20
1180,12,0,20
1181,12,0,20
1182,11,0,20
1183,10,0,20
1184,11,0,20
1185,11,0,20
1186,11,0,20
1187,12,0,20
1188,12,0,20
1189,13,0,20
1190,15,0,20
1191,14,0,20
1192,14,0,20
1193,14,0,20
1194,14,0,20
1195,15,0,20
1196,13,0,20
1197,13,0,20
1198,14,0,20
1199,13,0,20
1200,14,0,20
1201,13,0,20
1202,13,0,20
1203,14,0,20
1204,13,0,20
1205,12,0,20
1206,12,0,20
1207,11,0,20
1208,10,0,20
1209,11,0,20
1210,12,0,20
1211,11,0,20
1212,11,0,20
1213,10,0,20
1214,10,0,20
1215,10,0,20
1216,11,0,20
1217,12,0,20
1218,14,0,20
1219,14,0,20
1220,14,0,20
1221,12,0,20
1222,10,0,20
1223,11,0,20
1224,12,0,20
1225,12,0,20
1226,12,0,20
1227,12,0,20
1228,13,0,20
1229,15,0,20
1230,13,0,20
1231,13,0,20
1232,13,0,20
1233,12,0,20
1234,12,0,20
1235,11,0,20
1236,12,0,20
1237,12,0,20
1238,13,0,20
1239,13,0,20
1240,11,0,20
1241,11,0,20
1242,11,0,20
1243,12,0,20
1244,12,0,20
1245,12,0,20
1246,13,0,20
1247,13,0,20
1248,14,0,20
1249,15,0,20
1250,15,0,20
1251,16,0,20
1252,16,0,20
1253,16,0,20
1254,16,0,20
1255,15,0,20
1256,16,0,20
1257,16,0,20
1258,16,0,20
1259,15,0,20
1260,13,0,20
1261,13,0,20
1262,13,0,20
1263,12,0,20
1264,13,0,20
1265,13,0,20
1266,12,0,20
1267,11,0,20
1268,12,0,20
1269,13,0,20
1270,12,0,20
1271,10,0,20
1272,10,0,20
1273,11,0,20
1274,11,0,20
1275,13,0,20
1276,14,0,20
1277,15,0,20
1278,14,0,20
1279,13,0,20
1280,12,0,20
1281,12,0,20
1282,13,0,20
1283,14,0,20
1284,14,0,20
1285,13,0,20
1286,12,0,20
1287,11,0,20
1288,12,0,20
1289,13,0,20
1290,11,0,20
1291,11,0,20
1292,11,0,20
1293,10,0,20
1294,10,0,20
1295,11,0,20
1296,12,0,20
1297,11,0,20
1298,11,0,20
1299,10,0,20
1300,10,0,20
1301,12,0,20
1302,13,0,20
1303,14,0,20
1304,13,0,20
1305,13,0,20
1306,14,0,20
1307,15,0,20
1308,17,0,20
1309,15,0,20
1310,15,0,20
1311,15,0,20
1312,15,0,20
1313,15,0,20
1314,15,0,20
1315,14,0,20
1316,14,0,20
1317,14,0,20
1318,15,0,20
1319,15,0,20
1320,14,0,20
1321,14,0,20
1322,13,0,20
1323,13,0,20
1324,12,0,20
1325,12,0,20
1326,11,0,20
1327,12,0,20
1328,13,0,20
1329,13,0,20
1330,12,0,20
1331,11,0,20
1332,10,0,20
1333,10,0,20
1334,10,0,20
1335,11,0,20
1336,13,0,20
1337,15,0,20
1338,16,0,20
1339,15,0,20
1340,13,0,20
1341,13,0,20
1342,12,0,20
1343,13,0,20
1344,14,0,20
1345,14,0,20
1346,13,0,20
1347,13,0,20
1348,13,0,20
1349,14,0,20
1350,13,0,20
1351,12,0,20
1352,11,0,20
1353,11,0,20
1354,10,0,20
1355,10,0,20
1356,11,0,20
1357,12,0,20
1358,12,0,20
1359,10,0,20
1360,10,0,20
1361,10,0,20
1362,10,0,20
1363,11,0,20
1364,11,0,20
1365,11,0,20
1366,12,0,20
1367,13,0,20
1368,12,0,20
1369,14,0,20
1370,15,0,20
1371,14,0,20
1372,14,0,20
1373,16,0,20
1374,15,0,20
1375,15,0,20
1376,16,0,20
1377,16,0,20
1378,16,0,20
1379,16,0,20
1380,15,0,20
1381,13,0,20
1382,13,0,20
1383,12,0,20
1384,12,0,20
1385,12,0,20
1386,13,0,20
1387,12,0,20
1388,11,0,20
1389,12,0,20
1390,13,0,20
1391,12,0,20
1392,12,0,20
1393,12,0,20
1394,12,0,20
1395,13,0,20
1396,13,0,20
1397,15,0,20
1398,15,0,20
1399,15,0,20
1400,15,0,20
1401,14,0,20
1402,13,0,20
1403,13,0,20
1404,13,0,20
1405,13,0,20
1406,14,0,20
1407,13,0,20
1408,13,0,20
1409,14,0,20
1410,14,0,20
1411,13,0,20
1412,12,0,20
1413,13,0,20
1414,14,0,20
1415,13,0,20
1416,14,0,20
1417,13,0,20
1418,15,0,20
1419,15,0,20
1420,14,0,20
1421,15,0,20
1422,15,0,20
1423,14,0,20
1424,14,0,20
1425,14,0,20
1426,14,0,20
1427,14,0,20
1428,16,0,20
1429,15,0,20
1430,16,0,20
1431,16,0,20
1432,15,0,20
1433,16,0,20
1434,15,0,20
1435,14,0,20
1436,15,0,20
1437,15,0,20
1438,14,0,20
1439,14,0,20
1440,14,0,20
1441,14,0,20
1442,12,0,20
1443,13,0,20
1444,12,0,20
1445,12,0,20
1446,11,0,20
1447,11,0,20
1448,11,0,20
1449,11,0,20
1450,12,0,20
1451,12,0,20
1452,11,0,20
1453,10,0,20
1454,10,0,20
1455,10,0,20
1456,9,0,20
1457,10,0,20
1458,12,0,20
1459,12,0,20
1460,13,0,20
1461,12,0,20
1462,11,0,20
1463,11,0,20
1464,13,0,20
1465,13,0,20
1466,14,0,20
1467,14,0,20
1468,12,0,20
1469,12,0,20
1470,13,0,20
1471,15,0,20
1472,14,0,20
1473,12,0,20
1474,12,0,20
1475,12,0,20
1476,12,0,20
1477,12,0,20
1478,12,0,20
1479,13,0,20
1480,14,0,20
1481,13,0,20
1482,13,0,20
1483,12,0,20
1484,13,0,20
1485,14,0,20
1486,14,0,20
1487,12,0,20
1488,12,0,20
1489,13,0,20
1490,13,0,20
1491,13,0,20
1492,12,0,20
1493,12,0,20
1494,14,0,20
1495,13,0,20
1496,13,0,20
1497,13,0,20
1498,14,0,20
1499,14,0,20
1500,12,0,20
1501,13,0,20
1502,12,0,20
1503,13,0,20
1504,13,0,20
1505,13,0,20
1506,13,0,20
1507,14,0,20
1508,13,0,20
1509,13,0,20
1510,13,0,20
1511,15,0,20
1512,15,0,20
1513,14,0,20
1514,14,0,20
1515,13,0,20
1516,11,0,20
1517,11,0,20
1518,13,0,20
1519,13,0,20
1520,12,0,20
1521,13,0,20
1522,12,0,20
1523,10,0,20
1524,11,0,20
1525,10,0,20
1526,9,0,20
1527,9,0,20
1528,8,0,20
1529,8,0,20
1530,7,0,20
1531,9,0,20
1532,9,0,20
1533,10,0,20
1534,11,0,20
1535,10,0,20
1536,11,0,20
1537,11,0,20
1538,10,0,20
1539,9,0,20
1540,8,0,20
1541,8,0,20
1542,9,0,20
1543,8,0,20
1544,8,0,20
1545,8,0,20
1546,9,0,20
1547,8,0,20
1548,8,0,20
1549,9,0,20
1550,8,0,20
1551,8,0,20
1552,8,0,20
1553,8,0,20
1554,9,0,20
1555,8,0,20
1556,8,0,20
1557,7,0,20
1558,7,0,20
1559,8,0,20
1560,8,0,20
1561,7,0,20
1562,7,0,20
