position,match_count,is_threshold_peak,threshold
213,17,0,22
214,17,0,22
215,15,0,22
216,16,0,22
217,16,0,22
218,16,0,22
219,17,0,22
220,17,0,22
221,16,0,22
222,17,0,22
223,18,0,22
224,19,0,22
225,20,0,22
226,20,0,22
227,19,0,22
228,20,0,22
229,20,0,22
230,22,0,22
231,24,0,22
232,26,0,22
233,28,1,22
234,26,0,22
235,24,0,22
236,23,0,22
237,21,0,22
238,19,0,22
239,19,0,22
240,20,0,22
241,18,0,22
242,17,0,22
243,17,0,22
244,15,0,22
245,16,0,22
246,16,0,22
247,16,0,22
248,17,0,22
249,17,0,22
250,16,0,22
251,17,0,22
252,18,0,22
253,19,0,22
254,20,0,22
255,20,0,22
256,19,0,22
257,20,0,22
258,20,0,22
259,22,0,22
260,24,0,22
261,26,0,22
262,28,1,22
263,26,0,22
264,24,0,22
265,23,0,22
266,21,0,22
267,19,0,22
268,19,0,22
269,20,0,22
270,18,0,22
271,17,0,22
272,17,0,22
273,15,0,22
274,16,0,22
275,16,0,22
276,16,0,22
277,17,0,22
278,17,0,22
279,16,0,22
280,17,0,22
281,18,0,22
282,19,0,22
283,20,0,22
284,20,0,22
285,19,0,22
286,20,0,22
287,20,0,22
288,22,0,22
289,24,0,22
290,26,0,22
291,28,1,22
292,26,0,22
293,24,0,22
294,23,0,22
295,21,0,22
296,19,0,22
297,19,0,22
298,20,0,22
299,18,0,22
300,17,0,22
301,17,0,22
302,15,0,22
303,16,0,22
304,16,0,22
305,16,0,22
306,17,0,22
307,17,0,22
308,16,0,22
309,17,0,22
310,18,0,22
311,19,0,22
312,20,0,22
313,20,0,22
314,19,0,22
315,20,0,22
316,20,0,22
317,22,0,22
318,24,0,22
319,26,0,22
320,28,1,22
321,26,0,22
322,24,0,22
323,23,0,22
324,21,0,22
325,19,0,22
326,19,0,22
327,20,0,22
328,18,0,22
329,17,0,22
330,17,0,22
331,15,0,22
332,16,0,22
333,16,0,22
334,16,0,22
335,17,0,22
336,17,0,22
337,16,0,22
338,17,0,22
339,18,0,22
340,19,0,22
341,20,0,22
342,20,0,22
343,19,0,22
344,20,0,22
345,20,0,22
346,22,0,22
347,24,0,22
348,26,0,22
349,28,1,22
350,26,0,22
351,24,0,22
352,23,0,22
353,21,0,22
354,19,0,22
355,19,0,22
356,20,0,22
357,18,0,22
358,17,0,22
359,17,0,22
360,15,0,22
361,16,0,22
362,16,0,22
363,16,0,22
364,17,0,22
365,17,0,22
366,16,0,22
367,17,0,22
368,18,0,22
369,19,0,22
370,20,0,22
371,20,0,22
372,19,0,22
373,20,0,22
374,20,0,22
375,22,0,22
376,24,0,22
377,26,0,22
378,28,1,22
379,26,0,22
380,24,0,22
381,23,0,22
382,21,0,22
383,19,0,22
384,19,0,22
385,20,0,22
386,18,0,22
387,17,0,22
388,17,0,22
389,15,0,22
390,16,0,22
391,16,0,22
392,16,0,22
393,17,0,22
394,17,0,22
395,16,0,22
396,17,0,22
397,18,0,22
398,19,0,22
399,20,0,22
400,20,0,22
401,19,0,22
402,20,0,22
403,20,0,22
404,22,0,22
405,24,0,22
406,26,0,22
407,28,1,22
408,26,0,22
409,24,0,22
410,23,0,22
411,21,0,22
412,19,0,22
413,19,0,22
414,20,0,22
415,18,0,22
416,17,0,22
417,17,0,22
418,15,0,22
419,16,0,22
420,16,0,22
421,16,0,22
422,17,0,22
423,17,0,22
424,16,0,22
425,17,0,22
426,18,0,22
427,19,0,22
428,20,0,22
429,20,0,22
430,19,0,22
431,20,0,22
432,20,0,22
433,22,0,22
434,24,0,22
435,26,0,22
436,28,1,22
437,26,0,22
438,24,0,22
439,23,0,22
440,21,0,22
441,19,0,22
442,19,0,22
443,20,0,22
444,18,0,22
445,17,0,22
446,17,0,22
447,15,0,22
448,16,0,22
449,16,0,22
450,16,0,22
451,17,0,22
452,17,0,22
453,16,0,22
454,17,0,22
455,18,0,22
456,19,0,22
457,20,0,22
458,20,0,22
459,19,0,22
460,20,0,22
461,20,0,22
462,22,0,22
463,24,0,22
464,26,0,22
465,28,1,22
466,26,0,22
467,24,0,22
468,23,0,22
469,21,0,22
470,19,0,22
471,19,0,22
472,20,0,22
473,18,0,22
474,17,0,22
475,17,0,22
476,15,0,22
477,16,0,22
478,16,0,22
479,16,0,22
480,17,0,22
481,17,0,22
482,16,0,22
483,17,0,22
484,18,0,22
485,19,0,22
486,20,0,22
487,20,0,22
488,19,0,22
489,20,0,22
490,20,0,22
491,22,0,22
492,24,0,22
493,26,0,22
494,28,1,22
495,26,0,22
496,24,0,22
497,23,0,22
498,21,0,22
499,19,0,22
500,19,0,22
501,20,0,22
502,18,0,22
503,17,0,22
504,17,0,22
505,15,0,22
506,16,0,22
507,16,0,22
508,16,0,22
509,17,0,22
510,17,0,22
511,16,0,22
512,17,0,22
513,18,0,22
514,19,0,22
515,20,0,22
516,20,0,22
517,19,0,22
518,20,0,22
519,20,0,22
520,22,0,22
521,24,0,22
522,26,0,22
523,28,1,22
524,26,0,22
525,24,0,22
526,23,0,22
527,21,0,22
528,19,0,22
529,19,0,22
530,20,0,22
531,18,0,22
532,17,0,22
533,17,0,22
534,15,0,22
535,16,0,22
536,16,0,22
537,16,0,22
538,17,0,22
539,17,0,22
540,16,0,22
541,17,0,22
542,18,0,22
543,19,0,22
544,20,0,22
545,20,0,22
546,19,0,22
547,20,0,22
548,20,0,22
549,22,0,22
550,24,0,22
551,26,0,22
552,28,1,22
553,26,0,22
554,24,0,22
555,23,0,22
556,21,0,22
557,19,0,22
558,19,0,22
559,20,0,22
560,18,0,22
561,17,0,22
562,17,0,22
563,15,0,22
564,16,0,22
565,16,0,22
566,16,0,22
567,17,0,22
568,17,0,22
569,16,0,22
570,17,0,22
571,18,0,22
572,19,0,22
573,20,0,22
574,20,0,22
575,19,0,22
576,20,0,22
577,20,0,22
578,22,0,22
579,24,0,22
580,26,0,22
581,28,1,22
582,26,0,22
583,24,0,22
584,23,0,22
585,21,0,22
586,19,0,22
587,19,0,22
588,20,0,22
589,18,0,22
590,17,0,22
591,17,0,22
592,15,0,22
593,16,0,22
594,16,0,22
595,16,0,22
596,17,0,22
597,17,0,22
598,16,0,22
599,17,0,22
600,18,0,22
601,19,0,22
602,20,0,22
603,20,0,22
604,19,0,22
605,20,0,22
606,20,0,22
607,22,0,22
608,24,0,22
609,26,0,22
610,28,1,22
611,26,0,22
612,24,0,22
613,23,0,22
614,21,0,22
615,19,0,22
616,19,0,22
617,20,0,22
618,18,0,22
619,17,0,22
620,17,0,22
621,15,0,22
622,16,0,22
623,16,0,22
624,16,0,22
625,17,0,22
626,17,0,22
627,16,0,22
628,17,0,22
629,18,0,22
630,19,0,22
631,20,0,22
632,20,0,22
633,19,0,22
634,20,0,22
635,20,0,22
636,22,0,22
637,24,0,22
638,26,0,22
639,28,1,22
640,26,0,22
641,24,0,22
642,23,0,22
643,21,0,22
644,19,0,22
645,19,0,22
646,20,0,22
647,18,0,22
648,17,0,22
649,17,0,22
650,15,0,22
651,16,0,22
652,16,0,22
653,16,0,22
654,17,0,22
655,17,0,22
656,16,0,22
657,17,0,22
658,18,0,22
659,19,0,22
660,20,0,22
661,20,0,22
662,19,0,22
663,20,0,22
664,20,0,22
665,22,0,22
666,24,0,22
667,26,0,22
668,28,1,22
669,26,0,22
670,24,0,22
671,23,0,22
672,21,0,22
673,19,0,22
674,19,0,22
675,20,0,22
676,18,0,22
677,17,0,22
678,17,0,22
679,15,0,22
680,16,0,22
681,16,0,22
682,16,0,22
683,17,0,22
684,17,0,22
685,16,0,22
686,17,0,22
687,18,0,22
688,19,0,22
689,20,0,22
690,20,0,22
691,19,0,22
692,20,0,22
693,20,0,22
694,22,0,22
695,24,0,22
696,26,0,22
697,28,1,22
698,26,0,22
699,24,0,22
700,23,0,22
701,21,0,22
702,20,0,22
703,19,0,22
704,20,0,22
705,20,0,22
706,18,0,22
707,17,0,22
708,16,0,22
709,14,0,22
