position,match_count,is_threshold_peak,threshold
226,17,1,17
227,16,0,17
228,16,0,17
229,15,0,17
230,14,0,17
231,16,0,17
232,18,0,17
233,18,0,17
234,18,0,17
235,19,1,17
236,18,0,17
237,18,0,17
238,19,1,17
239,17,0,17
240,18,1,17
241,17,0,17
242,17,0,17
243,16,0,17
244,17,0,17
245,17,0,17
246,17,0,17
247,16,0,17
248,18,1,17
249,17,0,17
250,16,0,17
251,16,0,17
252,16,0,17
253,14,0,17
254,13,0,17
255,13,0,17
256,13,0,17
257,14,0,17
258,15,0,17
259,16,0,17
260,17,0,17
261,18,0,17
262,18,0,17
263,18,0,17
264,19,0,17
265,20,0,17
266,20,0,17
267,20,0,17
268,19,0,17
269,18,0,17
270,17,0,17
271,16,0,17
272,17,0,17
273,17,0,17
274,17,0,17
275,16,0,17
276,16,0,17
277,18,0,17
278,18,0,17
279,17,0,17
280,16,0,17
281,15,0,17
282,14,0,17
283,15,0,17
284,17,1,17
285,16,0,17
286,16,0,17
287,16,0,17
288,14,0,17
289,13,0,17
290,13,0,17
291,12,0,17
292,14,0,17
293,15,0,17
294,15,0,17
295,15,0,17
296,15,0,17
297,16,0,17
298,17,0,17
299,17,0,17
300,16,0,17
301,16,0,17
302,18,0,17
303,18,0,17
304,18,0,17
305,19,1,17
306,17,0,17
307,18,0,17
308,18,0,17
309,17,0,17
310,18,0,17
311,18,0,17
312,20,1,17
313,19,0,17
314,17,0,17
315,17,0,17
316,15,0,17
317,16,0,17
318,16,0,17
319,15,0,17
320,16,0,17
321,15,0,17
322,15,0,17
323,16,0,17
324,16,0,17
325,17,0,17
326,17,0,17
327,18,0,17
328,18,0,17
329,17,0,17
330,18,0,17
331,18,0,17
332,19,0,17
333,19,0,17
334,17,0,17
335,19,0,17
336,19,0,17
337,19,0,17
338,20,0,17
339,20,0,17
340,20,0,17
341,20,0,17
342,19,0,17
343,19,0,17
344,19,0,17
345,19,0,17
346,20,1,17
347,19,0,17
348,19,0,17
349,18,0,17
350,16,0,17
351,17,0,17
352,17,0,17
353,17,0,17
354,16,0,17
355,17,0,17
356,18,0,17
357,18,0,17
358,18,0,17
359,18,0,17
360,19,1,17
361,18,0,17
362,18,0,17
363,17,0,17
364,17,0,17
365,18,0,17
366,18,0,17
367,17,0,17
368,16,0,17
369,16,0,17
370,15,0,17
371,16,0,17
372,17,1,17
373,16,0,17
374,15,0,17
375,13,0,17
376,13,0,17
377,14,0,17
378,14,0,17
379,16,0,17
380,15,0,17
381,16,0,17
382,17,0,17
383,17,0,17
384,19,1,17
385,18,0,17
386,18,0,17
387,18,0,17
388,17,0,17
389,16,0,17
390,15,0,17
391,16,0,17
392,18,1,17
393,17,0,17
394,17,0,17
395,16,0,17
396,16,0,17
397,17,0,17
398,18,1,17
399,16,0,17
400,16,0,17
401,17,1,17
402,16,0,17
403,17,0,17
404,17,0,17
405,17,0,17
406,16,0,17
407,17,0,17
408,18,0,17
409,20,1,17
410,19,0,17
411,18,0,17
412,19,0,17
413,19,0,17
414,17,0,17
415,18,0,17
416,18,0,17
417,19,0,17
418,20,0,17
419,20,0,17
420,20,0,17
421,19,0,17
422,20,1,17
423,19,0,17
424,18,0,17
425,18,0,17
426,18,0,17
427,17,0,17
428,18,1,17
429,17,0,17
430,17,0,17
431,16,0,17
432,14,0,17
433,14,0,17
434,16,0,17
435,15,0,17
436,16,0,17
437,16,0,17
438,15,0,17
439,16,0,17
440,15,0,17
441,14,0,17
442,14,0,17
443,14,0,17
444,15,0,17
445,16,0,17
446,15,0,17
447,15,0,17
448,17,1,17
449,16,0,17
450,17,0,17
451,17,0,17
452,17,0,17
453,17,0,17
454,18,0,17
455,20,1,17
456,18,0,17
457,16,0,17
458,18,0,17
459,18,0,17
460,16,0,17
461,16,0,17
462,17,0,17
463,18,0,17
464,18,0,17
465,18,0,17
466,19,0,17
467,19,0,17
468,20,0,17
469,21,1,17
470,20,0,17
471,19,0,17
472,18,0,17
473,20,1,17
474,19,0,17
475,19,0,17
476,18,0,17
477,20,1,17
478,19,0,17
479,17,0,17
480,16,0,17
481,16,0,17
482,15,0,17
483,16,0,17
484,16,0,17
485,16,0,17
486,17,0,17
487,17,0,17
488,17,0,17
489,18,1,17
490,17,0,17
491,19,1,17
492,17,0,17
493,17,0,17
494,18,0,17
495,19,1,17
496,18,0,17
497,20,1,17
498,19,0,17
499,17,0,17
500,17,0,17
501,17,0,17
502,17,0,17
503,19,0,17
504,19,0,17
505,19,0,17
506,19,0,17
507,19,0,17
508,19,0,17
509,19,0,17
510,20,1,17
511,19,0,17
512,18,0,17
513,19,1,17
514,18,0,17
515,20,0,17
516,20,0,17
517,19,0,17
518,20,1,17
519,19,0,17
520,21,1,17
521,20,0,17
522,20,0,17
523,20,0,17
524,22,1,17
525,21,0,17
526,21,0,17
527,21,0,17
528,20,0,17
529,18,0,17
530,19,1,17
531,18,0,17
532,19,0,17
533,19,0,17
534,18,0,17
535,17,0,17
536,18,0,17
537,19,1,17
538,18,0,17
539,20,1,17
540,19,0,17
541,19,0,17
542,21,1,17
543,20,0,17
544,21,0,17
545,21,0,17
546,21,0,17
547,21,0,17
548,19,0,17
549,21,1,17
550,20,0,17
551,20,0,17
552,20,0,17
553,22,1,17
554,21,0,17
555,21,0,17
556,21,0,17
557,20,0,17
558,18,0,17
559,19,1,17
560,18,0,17
561,19,0,17
562,19,0,17
563,18,0,17
564,17,0,17
565,18,0,17
566,19,1,17
567,18,0,17
568,20,1,17
569,19,0,17
570,19,0,17
571,21,1,17
572,20,0,17
573,21,0,17
574,21,0,17
575,21,0,17
576,21,0,17
577,19,0,17
578,21,1,17
579,20,0,17
580,20,0,17
581,20,0,17
582,22,1,17
583,21,0,17
584,21,0,17
585,21,0,17
586,20,0,17
587,18,0,17
588,19,1,17
589,18,0,17
590,19,0,17
591,19,0,17
592,18,0,17
593,17,0,17
594,18,0,17
595,19,1,17
596,18,0,17
597,20,1,17
598,19,0,17
599,19,0,17
600,21,1,17
601,20,0,17
602,21,0,17
603,21,0,17
604,21,0,17
605,21,0,17
606,19,0,17
607,21,1,17
608,20,0,17
609,20,0,17
610,20,0,17
611,22,1,17
612,21,0,17
613,21,0,17
614,21,0,17
615,20,0,17
616,18,0,17
617,19,1,17
618,18,0,17
619,19,0,17
620,19,0,17
621,18,0,17
622,17,0,17
623,18,0,17
624,19,1,17
625,18,0,17
626,20,1,17
627,19,0,17
628,19,0,17
629,21,1,17
630,20,0,17
631,21,0,17
632,21,0,17
633,21,0,17
634,21,0,17
635,19,0,17
636,21,1,17
637,20,0,17
638,20,0,17
639,20,0,17
640,22,1,17
641,21,0,17
642,21,0,17
643,21,0,17
644,20,0,17
645,18,0,17
646,19,1,17
647,18,0,17
648,19,0,17
649,19,0,17
650,18,0,17
651,17,0,17
652,18,0,17
653,19,1,17
654,18,0,17
655,20,1,17
656,19,0,17
657,19,0,17
658,21,1,17
659,20,0,17
660,21,0,17
661,21,0,17
662,21,0,17
663,21,0,17
664,19,0,17
665,21,1,17
666,20,0,17
667,20,0,17
668,20,0,17
669,22,1,17
670,21,0,17
671,21,0,17
672,21,0,17
673,20,0,17
674,18,0,17
675,19,1,17
676,18,0,17
677,19,0,17
678,19,0,17
679,18,0,17
680,17,0,17
681,18,0,17
682,19,1,17
683,18,0,17
684,20,1,17
685,19,0,17
686,19,0,17
687,21,1,17
688,20,0,17
689,21,0,17
690,21,0,17
691,21,0,17
692,21,0,17
693,19,0,17
694,21,1,17
695,20,0,17
696,20,0,17
697,20,0,17
698,22,1,17
699,21,0,17
700,21,0,17
701,21,0,17
702,20,0,17
703,18,0,17
704,19,1,17
705,18,0,17
706,19,0,17
707,19,0,17
708,18,0,17
709,17,0,17
710,18,0,17
711,19,1,17
712,18,0,17
713,20,1,17
714,19,0,17
715,19,0,17
716,21,1,17
717,20,0,17
718,21,0,17
719,21,0,17
720,21,0,17
721,21,0,17
722,19,0,17
723,21,1,17
724,20,0,17
725,20,0,17
726,20,0,17
727,22,1,17
728,21,0,17
729,21,0,17
730,21,0,17
731,20,0,17
732,18,0,17
733,19,1,17
734,18,0,17
735,19,0,17
736,19,0,17
737,18,0,17
738,17,0,17
739,18,0,17
740,19,1,17
741,18,0,17
742,20,1,17
743,19,0,17
744,19,0,17
745,21,1,17
746,20,0,17
747,21,0,17
748,21,0,17
749,21,0,17
750,21,0,17
751,19,0,17
752,21,1,17
753,20,0,17
754,20,0,17
755,20,0,17
756,22,1,17
757,21,0,17
758,21,0,17
759,21,0,17
760,20,0,17
761,18,0,17
762,19,1,17
763,18,0,17
764,19,0,17
765,19,0,17
766,18,0,17
767,17,0,17
768,18,0,17
769,19,1,17
770,18,0,17
771,20,1,17
772,19,0,17
773,19,0,17
774,21,1,17
775,20,0,17
776,21,0,17
777,21,0,17
778,21,0,17
779,21,0,17
780,19,0,17
781,21,1,17
782,20,0,17
783,20,0,17
784,20,0,17
785,22,1,17
786,21,0,17
787,21,0,17
788,21,0,17
789,20,0,17
790,18,0,17
791,19,1,17
792,18,0,17
793,19,0,17
794,19,0,17
795,18,0,17
796,17,0,17
797,18,0,17
798,19,1,17
799,18,0,17
800,20,1,17
801,19,0,17
802,19,0,17
803,21,1,17
804,20,0,17
805,21,0,17
806,21,0,17
807,21,0,17
808,21,0,17
809,19,0,17
810,21,1,17
811,20,0,17
812,20,0,17
813,20,0,17
814,22,1,17
815,21,0,17
816,21,0,17
817,21,0,17
818,20,0,17
819,18,0,17
820,19,1,17
821,18,0,17
822,19,0,17
823,19,0,17
824,18,0,17
825,17,0,17
826,18,0,17
827,19,1,17
828,18,0,17
829,20,1,17
830,19,0,17
831,19,0,17
832,21,1,17
833,20,0,17
834,21,0,17
835,21,0,17
836,21,0,17
837,21,0,17
838,19,0,17
839,21,1,17
840,20,0,17
841,20,0,17
842,20,0,17
843,22,1,17
844,21,0,17
845,21,0,17
846,21,0,17
847,20,0,17
848,18,0,17
849,19,1,17
850,18,0,17
851,19,0,17
852,19,0,17
853,18,0,17
854,17,0,17
855,18,0,17
856,19,1,17
857,18,0,17
858,20,1,17
859,19,0,17
860,19,0,17
861,21,1,17
862,20,0,17
863,21,0,17
864,21,0,17
865,21,0,17
866,21,0,17
867,19,0,17
868,21,1,17
869,20,0,17
870,20,0,17
871,20,0,17
872,22,1,17
873,21,0,17
874,20,0,17
875,20,0,17
876,19,0,17
877,17,0,17
878,17,0,17
879,17,0,17
880,18,0,17
881,18,0,17
882,17,0,17
883,15,0,17
884,16,0,17
885,15,0,17
886,17,0,17
887,18,0,17
888,18,0,17
889,19,0,17
890,19,0,17
891,19,0,17
892,20,0,17
893,20,0,17
894,22,1,17
895,20,0,17
896,18,0,17
897,18,0,17
898,16,0,17
899,17,0,17
900,17,0,17
901,18,0,17
902,19,1,17
903,18,0,17
904,18,0,17
905,18,0,17
906,16,0,17
907,17,0,17
908,17,0,17
909,17,0,17
910,17,0,17
911,16,0,17
912,17,0,17
913,19,0,17
914,20,0,17
915,20,0,17
916,20,0,17
917,19,0,17
918,19,0,17
919,18,0,17
920,19,1,17
921,18,0,17
922,18,0,17
923,19,0,17
924,19,0,17
925,19,0,17
926,19,0,17
927,18,0,17
928,17,0,17
929,15,0,17
930,17,0,17
931,17,0,17
932,18,0,17
933,19,0,17
934,19,0,17
935,20,1,17
936,18,0,17
937,17,0,17
938,18,1,17
939,17,0,17
940,17,0,17
941,16,0,17
942,15,0,17
943,15,0,17
944,15,0,17
945,16,0,17
946,15,0,17
947,15,0,17
948,17,0,17
949,17,0,17
950,16,0,17
951,15,0,17
952,15,0,17
953,16,0,17
954,17,0,17
955,17,0,17
956,17,0,17
957,17,0,17
958,19,0,17
959,19,0,17
960,17,0,17
961,17,0,17
962,16,0,17
963,15,0,17
964,16,0,17
965,15,0,17
966,16,0,17
967,16,0,17
968,16,0,17
969,17,1,17
970,16,0,17
971,17,1,17
972,16,0,17
973,15,0,17
974,16,0,17
975,16,0,17
976,18,1,17
977,16,0,17
978,18,1,17
979,17,0,17
980,16,0,17
981,17,0,17
982,17,0,17
983,17,0,17
984,17,0,17
985,17,0,17
986,17,0,17
987,16,0,17
988,16,0,17
989,17,0,17
990,18,0,17
991,19,1,17
992,18,0,17
993,17,0,17
994,16,0,17
995,14,0,17
996,16,0,17
997,15,0,17
998,15,0,17
999,16,0,17
1000,18,1,17
1001,16,0,17
1002,17,1,17
1003,16,0,17
1004,17,0,17
1005,17,0,17
1006,15,0,17
1007,16,0,17
1008,15,0,17
1009,15,0,17
1010,16,0,17
1011,16,0,17
1012,16,0,17
1013,16,0,17
1014,16,0,17
1015,15,0,17
1016,16,0,17
1017,16,0,17
1018,15,0,17
1019,14,0,17
1020,15,0,17
1021,16,0,17
1022,17,1,17
1023,16,0,17
1024,16,0,17
1025,16,0,17
1026,17,0,17
1027,19,1,17
1028,18,0,17
1029,17,0,17
1030,19,0,17
1031,19,0,17
1032,19,0,17
1033,17,0,17
1034,17,0,17
1035,17,0,17
1036,18,0,17
1037,19,1,17
1038,18,0,17
1039,18,0,17
1040,18,0,17
1041,17,0,17
1042,17,0,17
1043,16,0,17
1044,17,1,17
1045,16,0,17
1046,16,0,17
1047,16,0,17
1048,17,0,17
1049,17,0,17
1050,15,0,17
1051,15,0,17
1052,16,0,17
1053,16,0,17
1054,15,0,17
1055,15,0,17
1056,16,0,17
1057,18,0,17
1058,19,0,17
1059,20,0,17
1060,20,0,17
1061,19,0,17
1062,18,0,17
1063,18,0,17
1064,18,0,17
1065,19,1,17
1066,18,0,17
1067,17,0,17
1068,16,0,17
1069,17,0,17
1070,18,1,17
1071,17,0,17
1072,16,0,17
1073,16,0,17
1074,15,0,17
1075,15,0,17
1076,15,0,17
1077,14,0,17
1078,14,0,17
1079,14,0,17
1080,16,0,17
1081,16,0,17
1082,16,0,17
1083,16,0,17
1084,15,0,17
1085,13,0,17
1086,13,0,17
1087,14,0,17
1088,16,0,17
1089,16,0,17
1090,15,0,17
1091,14,0,17
1092,14,0,17
1093,14,0,17
1094,15,0,17
1095,17,1,17
1096,16,0,17
1097,14,0,17
1098,15,0,17
1099,16,0,17
1100,16,0,17
1101,15,0,17
1102,15,0,17
1103,14,0,17
1104,14,0,17
1105,15,0,17
1106,15,0,17
1107,14,0,17
1108,15,0,17
1109,16,0,17
1110,14,0,17
1111,14,0,17
1112,15,0,17
1113,17,0,17
1114,17,0,17
1115,18,0,17
1116,18,0,17
1117,18,0,17
1118,17,0,17
1119,16,0,17
1120,15,0,17
1121,16,0,17
1122,15,0,17
1123,14,0,17
1124,14,0,17
1125,14,0,17
1126,16,0,17
1127,14,0,17
1128,15,0,17
1129,15,0,17
1130,15,0,17
1131,15,0,17
1132,16,0,17
1133,18,0,17
1134,18,0,17
1135,18,0,17
1136,19,0,17
1137,19,0,17
1138,20,1,17
1139,19,0,17
1140,18,0,17
1141,18,0,17
1142,16,0,17
1143,16,0,17
1144,17,0,17
1145,17,0,17
1146,16,0,17
1147,16,0,17
1148,15,0,17
1149,14,0,17
1150,12,0,17
1151,11,0,17
1152,12,0,17
1153,12,0,17
1154,13,0,17
1155,13,0,17
1156,15,0,17
1157,16,0,17
1158,15,0,17
1159,16,0,17
1160,16,0,17
1161,16,0,17
1162,15,0,17
1163,16,0,17
1164,18,1,17
1165,17,0,17
1166,17,0,17
1167,18,1,17
1168,16,0,17
1169,15,0,17
1170,13,0,17
1171,13,0,17
1172,13,0,17
1173,11,0,17
1174,11,0,17
1175,10,0,17
1176,10,0,17
1177,11,0,17
1178,11,0,17
1179,10,0,17
1180,11,0,17
1181,11,0,17
1182,12,0,17
1183,13,0,17
1184,14,0,17
1185,14,0,17
1186,14,0,17
1187,15,0,17
1188,15,0,17
1189,15,0,17
1190,15,0,17
1191,16,0,17
1192,16,0,17
1193,16,0,17
1194,15,0,17
1195,14,0,17
1196,14,0,17
1197,14,0,17
1198,14,0,17
1199,13,0,17
1200,15,0,17
1201,14,0,17
1202,15,0,17
1203,16,0,17
1204,16,0,17
1205,17,1,17
1206,16,0,17
1207,16,0,17
1208,17,0,17
1209,17,0,17
1210,17,0,17
1211,16,0,17
1212,16,0,17
1213,15,0,17
1214,14,0,17
1215,14,0,17
1216,14,0,17
1217,14,0,17
1218,13,0,17
1219,13,0,17
1220,12,0,17
1221,12,0,17
1222,13,0,17
1223,14,0,17
1224,15,0,17
1225,17,0,17
1226,17,0,17
1227,16,0,17
1228,14,0,17
1229,13,0,17
1230,14,0,17
1231,16,0,17
1232,16,0,17
1233,17,0,17
1234,19,0,17
1235,19,0,17
1236,21,1,17
1237,20,0,17
1238,20,0,17
1239,19,0,17
1240,18,0,17
1241,18,0,17
1242,16,0,17
1243,16,0,17
1244,15,0,17
1245,14,0,17
1246,15,0,17
1247,13,0,17
1248,15,0,17
1249,14,0,17
1250,13,0,17
1251,12,0,17
1252,13,0,17
1253,13,0,17
1254,12,0,17
1255,12,0,17
1256,12,0,17
1257,12,0,17
1258,13,0,17
1259,13,0,17
1260,15,0,17
1261,15,0,17
1262,16,0,17
1263,17,0,17
1264,18,0,17
1265,19,0,17
1266,20,0,17
1267,22,1,17
1268,21,0,17
1269,19,0,17
1270,17,0,17
1271,16,0,17
1272,17,1,17
1273,16,0,17
1274,16,0,17
1275,15,0,17
1276,15,0,17
1277,15,0,17
1278,15,0,17
1279,17,1,17
1280,16,0,17
1281,16,0,17
1282,17,1,17
1283,15,0,17
1284,15,0,17
1285,15,0,17
1286,16,0,17
1287,16,0,17
1288,15,0,17
1289,14,0,17
1290,13,0,17
1291,13,0,17
1292,14,0,17
1293,15,0,17
1294,16,0,17
1295,15,0,17
1296,16,0,17
1297,14,0,17
1298,13,0,17
1299,13,0,17
1300,15,0,17
1301,14,0,17
1302,13,0,17
1303,14,0,17
1304,15,0,17
1305,16,0,17
1306,16,0,17
1307,16,0,17
1308,16,0,17
1309,16,0,17
1310,16,0,17
1311,16,0,17
1312,17,0,17
1313,18,1,17
1314,17,0,17
1315,18,1,17
1316,16,0,17
1317,15,0,17
1318,13,0,17
1319,14,0,17
1320,14,0,17
1321,15,0,17
1322,17,0,17
1323,18,0,17
1324,18,0,17
1325,18,0,17
1326,20,0,17
1327,22,0,17
1328,22,0,17
1329,22,0,17
1330,20,0,17
1331,18,0,17
1332,17,0,17
1333,17,0,17
1334,16,0,17
1335,16,0,17
1336,16,0,17
1337,15,0,17
1338,15,0,17
1339,14,0,17
1340,13,0,17
1341,13,0,17
1342,13,0,17
1343,11,0,17
1344,13,0,17
1345,14,0,17
1346,15,0,17
1347,14,0,17
1348,13,0,17
1349,12,0,17
1350,11,0,17
1351,12,0,17
1352,13,0,17
1353,13,0,17
1354,14,0,17
1355,14,0,17
1356,14,0,17
1357,14,0,17
1358,15,0,17
1359,16,0,17
1360,16,0,17
1361,16,0,17
1362,16,0,17
1363,14,0,17
1364,14,0,17
1365,14,0,17
1366,16,0,17
1367,16,0,17
1368,16,0,17
1369,16,0,17
1370,14,0,17
1371,14,0,17
1372,13,0,17
1373,13,0,17
1374,13,0,17
1375,14,0,17
1376,13,0,17
1377,13,0,17
