record_id,signal_type,start_kmer_idx,end_kmer_idx,start_base,end_base,run_kmer_len,scale_used,mean_atcg
chr13p,strong,96665,96665,96665,96684,1,302.0,4.714285714285714
chr13p,strong,97981,97981,97981,98000,1,302.0,3.4444444444444446
chr13p,strong,98151,98151,98151,98170,1,302.0,4.714285714285714
chr13p,strong,98299,98299,98299,98318,1,302.0,4.714285714285714
chr13p,strong,98502,98502,98502,98521,1,302.0,5.666666666666667
chr13p,strong,98691,98691,98691,98710,1,302.0,4.714285714285714
chr13p,strong,98861,98861,98861,98880,1,302.0,3.4444444444444446
chr13p,strong,99100,99100,99100,99119,1,302.0,2.3333333333333335
chr13p,strong,103339,103339,103339,103358,1,302.0,3.0
chr13p,strong,103537,103537,103537,103556,1,302.0,3.4444444444444446
chr13p,strong,103758,103758,103758,103777,1,302.0,4.714285714285714
chr13p,strong,105784,105784,105784,105803,1,302.0,4.714285714285714
chr13p,strong,105954,105954,105954,105973,1,302.0,3.4444444444444446
chr13p,strong,106193,106193,106193,106212,1,302.0,2.3333333333333335
chr13p,strong,106396,106396,106396,106415,1,302.0,3.4444444444444446
chr13p,strong,106599,106599,106599,106618,1,302.0,2.6363636363636362
chr13p,strong,106769,106769,106769,106788,1,302.0,3.0
chr13p,strong,106971,106971,106971,106990,1,302.0,3.0
chr13p,strong,107155,107155,107155,107174,1,302.0,3.0
chr13p,strong,110701,110701,110701,110720,1,302.0,3.4444444444444446
chr13p,strong,110871,110871,110871,110890,1,302.0,4.0
chr13p,strong,111060,111060,111060,111079,1,302.0,3.0
chr13p,strong,111268,111268,111268,111287,1,302.0,3.4444444444444446
chr13p,strong,111480,111480,111480,111499,1,302.0,3.4444444444444446
chr13p,strong,111678,111678,111678,111697,1,302.0,3.0
chr13p,strong,113018,113018,113018,113037,1,302.0,2.6363636363636362
chr13p,strong,113221,113221,113221,113240,1,302.0,4.714285714285714
chr13p,strong,121107,121107,121107,121126,1,302.0,3.0
chr13p,strong,121508,121508,121508,121527,1,302.0,2.6363636363636362
chr13p,strong,122012,122012,122012,122031,1,302.0,3.4444444444444446
chr13p,strong,122234,122234,122234,122253,1,302.0,2.6363636363636362
chr13p,strong,122437,122437,122437,122456,1,302.0,4.0
chr13p,strong,122645,122645,122645,122664,1,302.0,2.6363636363636362
chr13p,strong,122875,122875,122875,122894,1,302.0,4.0
chr13p,strong,123078,123078,123078,123097,1,302.0,4.0
chr13p,strong,123267,123267,123267,123286,1,302.0,3.4444444444444446
chr13p,strong,123446,123446,123446,123465,1,302.0,4.714285714285714
chr13p,strong,123635,123635,123635,123654,1,302.0,3.0
chr13p,strong,123793,123793,123793,123812,1,302.0,3.4444444444444446
chr13p,strong,125731,125731,125731,125750,1,302.0,3.4444444444444446
chr13p,strong,125892,125892,125892,125911,1,302.0,4.0
chr13p,strong,126058,126058,126058,126077,1,302.0,4.714285714285714
chr13p,strong,126243,126243,126243,126262,1,302.0,4.714285714285714
chr13p,strong,126451,126451,126451,126470,1,302.0,4.714285714285714
chr13p,strong,126613,126613,126613,126632,1,302.0,4.714285714285714
chr13p,strong,126783,126783,126783,126802,1,302.0,3.0
chr13p,strong,126953,126953,126953,126972,1,302.0,5.666666666666667
chr13p,strong,127142,127156,127142,127175,15,302.0,2.8114478114478114
chr13p,strong,127334,127334,127334,127353,1,302.0,4.0
chr13p,strong,127514,127514,127514,127533,1,302.0,2.6363636363636362
chr13p,strong,129035,129035,129035,129054,1,302.0,3.4444444444444446
chr13p,strong,129238,129238,129238,129257,1,302.0,3.4444444444444446
chr13p,strong,129870,129870,129870,129889,1,302.0,3.0
chr13p,strong,130040,130040,130040,130059,1,302.0,2.6363636363636362
chr13p,strong,130237,130237,130237,130256,1,302.0,4.0
chr13p,strong,130407,130407,130407,130426,1,302.0,3.0
chr13p,strong,130577,130577,130577,130596,1,302.0,3.4444444444444446
chr13p,strong,130782,130782,130782,130801,1,302.0,4.0
chr13p,strong,134532,134532,134532,134551,1,302.0,4.0
chr13p,strong,134738,134738,134738,134757,1,302.0,3.0
chr13p,strong,134922,134922,134922,134941,1,302.0,3.4444444444444446
chr13p,strong,135080,135080,135080,135099,1,302.0,4.0
chr13p,strong,135264,135264,135264,135283,1,302.0,3.4444444444444446
chr13p,strong,135439,135439,135439,135458,1,302.0,4.714285714285714
chr13p,strong,135628,135628,135628,135647,1,302.0,3.4444444444444446
chr13p,strong,139015,139015,139015,139034,1,302.0,5.666666666666667
chr13p,strong,140515,140515,140515,140534,1,302.0,5.666666666666667
chr13p,strong,140694,140694,140694,140713,1,302.0,4.714285714285714
chr13p,strong,140883,140883,140883,140902,1,302.0,2.6363636363636362
chr13p,strong,141072,141072,141072,141091,1,302.0,3.4444444444444446
chr13p,strong,143137,143137,143137,143156,1,302.0,5.666666666666667
chr13p,strong,144637,144637,144637,144656,1,302.0,5.666666666666667
chr13p,strong,144816,144816,144816,144835,1,302.0,4.714285714285714
chr13p,strong,144986,144986,144986,145005,1,302.0,3.0
chr13p,strong,147548,147548,147548,147567,1,302.0,5.666666666666667
chr13p,strong,150908,150908,150908,150927,1,302.0,4.0
chr13p,strong,151092,151092,151092,151111,1,302.0,4.0
chr13p,strong,151286,151286,151286,151305,1,302.0,3.4444444444444446
chr13p,strong,157200,157200,157200,157219,1,302.0,3.0
chr13p,strong,157384,157384,157384,157403,1,302.0,4.0
chr13p,strong,157568,157568,157568,157587,1,302.0,3.0
chr13p,strong,158642,158642,158642,158661,1,302.0,3.4444444444444446
chr13p,strong,158863,158863,158863,158882,1,302.0,4.714285714285714
chr13p,strong,160870,160870,160870,160889,1,302.0,4.0
chr13p,strong,161059,161059,161059,161078,1,302.0,3.4444444444444446
chr13p,strong,161298,161298,161298,161317,1,302.0,2.3333333333333335
chr13p,strong,165537,165537,165537,165556,1,302.0,3.0
chr13p,strong,165735,165735,165735,165754,1,302.0,3.4444444444444446
chr13p,strong,165956,165956,165956,165975,1,302.0,4.714285714285714
chr13p,strong,167982,167982,167982,168001,1,302.0,4.714285714285714
chr13p,strong,168152,168152,168152,168171,1,302.0,3.4444444444444446
chr13p,strong,168391,168391,168391,168410,1,302.0,2.3333333333333335
chr13p,strong,168594,168594,168594,168613,1,302.0,3.4444444444444446
chr13p,strong,168797,168797,168797,168816,1,302.0,2.6363636363636362
chr13p,strong,168967,168967,168967,168986,1,302.0,3.0
chr13p,strong,169183,169183,169183,169202,1,302.0,3.4444444444444446
chr13p,strong,169353,169353,169353,169372,1,302.0,3.0
chr13p,strong,174004,174004,174004,174023,1,302.0,4.0
chr13p,strong,174193,174193,174193,174212,1,302.0,4.714285714285714
chr13p,strong,174400,174400,174400,174419,1,302.0,3.4444444444444446
chr13p,strong,175373,175373,175373,175392,1,302.0,2.6363636363636362
chr13p,strong,175562,175562,175562,175581,1,302.0,4.714285714285714
chr13p,strong,175732,175732,175732,175751,1,302.0,2.6363636363636362
chr13p,strong,184308,184308,184308,184327,1,302.0,4.714285714285714
chr13p,strong,184520,184520,184520,184539,1,302.0,4.0
chr13p,strong,184723,184723,184723,184742,1,302.0,2.6363636363636362
chr13p,strong,184921,184921,184921,184940,1,302.0,4.714285714285714
chr13p,strong,185133,185133,185133,185152,1,302.0,3.4444444444444446
chr13p,strong,187236,187236,187236,187255,1,302.0,3.4444444444444446
chr13p,strong,187458,187458,187458,187477,1,302.0,2.6363636363636362
chr13p,strong,187661,187661,187661,187680,1,302.0,4.0
chr13p,strong,187896,187896,187896,187915,1,302.0,4.714285714285714
chr13p,strong,188132,188146,188132,188165,15,302.0,3.1717171717171713
chr13p,strong,188349,188349,188349,188368,1,302.0,3.0
chr13p,strong,188538,188538,188538,188557,1,302.0,3.4444444444444446
chr13p,strong,190555,190555,190555,190574,1,302.0,4.714285714285714
chr13p,strong,190767,190767,190767,190786,1,302.0,4.0
chr13p,strong,190970,190970,190970,190989,1,302.0,2.6363636363636362
chr13p,strong,191168,191168,191168,191187,1,302.0,4.714285714285714
chr13p,strong,191380,191380,191380,191399,1,302.0,3.4444444444444446
chr13p,strong,193483,193483,193483,193502,1,302.0,3.4444444444444446
chr13p,strong,193705,193705,193705,193724,1,302.0,2.6363636363636362
chr13p,strong,193908,193908,193908,193927,1,302.0,4.0
chr13p,strong,194143,194143,194143,194162,1,302.0,4.714285714285714
chr13p,strong,194379,194393,194379,194412,15,302.0,3.1717171717171713
chr13p,strong,194596,194596,194596,194615,1,302.0,3.0
chr13p,strong,194785,194785,194785,194804,1,302.0,3.4444444444444446
chr13p,strong,196486,196486,196486,196505,1,302.0,3.4444444444444446
chr13p,strong,196708,196708,196708,196727,1,302.0,2.6363636363636362
chr13p,strong,196934,196934,196934,196953,1,302.0,4.0
chr13p,strong,197146,197146,197146,197165,1,302.0,4.714285714285714
chr13p,strong,197349,197349,197349,197368,1,302.0,4.0
chr13p,strong,197552,197552,197552,197571,1,302.0,4.0
chr13p,strong,197741,197741,197741,197760,1,302.0,3.4444444444444446
chr13p,strong,197920,197920,197920,197939,1,302.0,4.714285714285714
chr13p,strong,198109,198109,198109,198128,1,302.0,3.0
chr13p,strong,198293,198293,198293,198312,1,302.0,4.714285714285714
chr13p,strong,200375,200375,200375,200394,1,302.0,3.0
chr13p,strong,200532,200532,200532,200551,1,302.0,4.714285714285714
chr13p,strong,200717,200717,200717,200736,1,302.0,4.714285714285714
chr13p,strong,200906,200906,200906,200925,1,302.0,5.666666666666667
chr13p,strong,201773,201773,201773,201792,1,302.0,4.714285714285714
chr13p,strong,204622,204622,204622,204641,1,302.0,4.714285714285714
chr13p,strong,204820,204820,204820,204839,1,302.0,2.6363636363636362
chr13p,strong,205037,205037,205037,205056,1,302.0,2.6363636363636362
chr13p,strong,205235,205235,205235,205254,1,302.0,4.714285714285714
chr13p,strong,205447,205447,205447,205466,1,302.0,3.4444444444444446
chr13p,strong,209739,209739,209739,209758,1,302.0,4.714285714285714
chr13p,strong,209937,209937,209937,209956,1,302.0,2.6363636363636362
chr13p,strong,210154,210154,210154,210173,1,302.0,2.6363636363636362
chr13p,strong,210352,210352,210352,210371,1,302.0,4.714285714285714
chr13p,strong,210564,210564,210564,210583,1,302.0,3.4444444444444446
chr13p,strong,212667,212667,212667,212686,1,302.0,3.4444444444444446
chr13p,strong,212889,212889,212889,212908,1,302.0,2.6363636363636362
chr13p,strong,213092,213092,213092,213111,1,302.0,4.0
chr13p,strong,213327,213327,213327,213346,1,302.0,4.714285714285714
chr13p,strong,213572,213572,213572,213591,1,302.0,3.4444444444444446
chr13p,strong,213780,213780,213780,213799,1,302.0,3.0
chr13p,strong,213987,213987,213987,214006,1,302.0,4.0
chr13p,strong,215670,215670,215670,215689,1,302.0,3.4444444444444446
chr13p,strong,215892,215892,215892,215911,1,302.0,2.6363636363636362
chr13p,strong,216095,216095,216095,216114,1,302.0,4.0
chr13p,strong,216330,216330,216330,216349,1,302.0,4.714285714285714
chr13p,strong,216566,216580,216566,216599,15,302.0,3.1717171717171713
chr13p,strong,216783,216783,216783,216802,1,302.0,3.0
chr13p,strong,216972,216972,216972,216991,1,302.0,3.4444444444444446
chr13p,strong,218673,218673,218673,218692,1,302.0,3.4444444444444446
chr13p,strong,218895,218895,218895,218914,1,302.0,2.6363636363636362
chr13p,strong,219121,219121,219121,219140,1,302.0,4.0
chr13p,strong,219333,219333,219333,219352,1,302.0,4.714285714285714
chr13p,strong,219536,219536,219536,219555,1,302.0,4.0
chr13p,strong,219739,219739,219739,219758,1,302.0,4.0
chr13p,strong,219928,219928,219928,219947,1,302.0,3.4444444444444446
chr13p,strong,220126,220126,220126,220145,1,302.0,4.714285714285714
chr13p,strong,220287,220296,220287,220315,10,302.0,2.8707070707070708
chr13p,strong,220454,220454,220454,220473,1,302.0,3.4444444444444446
chr13p,strong,220610,220610,220610,220629,1,302.0,4.714285714285714
chr13p,strong,222719,222719,222719,222738,1,302.0,4.714285714285714
chr13p,strong,222890,222890,222890,222909,1,302.0,4.714285714285714
chr13p,strong,223061,223061,223061,223080,1,302.0,3.0
chr13p,strong,223241,223241,223241,223260,1,302.0,4.0
chr13p,strong,223420,223420,223420,223439,1,302.0,2.6363636363636362
chr13p,strong,223614,223614,223614,223633,1,302.0,5.666666666666667
chr13p,strong,223798,223798,223798,223817,1,302.0,2.6363636363636362
chr13p,strong,223987,223987,223987,224006,1,302.0,4.714285714285714
chr13p,strong,224171,224171,224171,224190,1,302.0,2.6363636363636362
chr13p,strong,227040,227040,227040,227059,1,302.0,3.4444444444444446
chr13p,strong,227216,227216,227216,227235,1,302.0,4.714285714285714
chr13p,strong,230805,230805,230805,230824,1,302.0,4.714285714285714
chr13p,strong,230975,230975,230975,230994,1,302.0,4.714285714285714
chr13p,strong,231163,231163,231163,231182,1,302.0,2.6363636363636362
chr13p,strong,232526,232526,232526,232545,1,302.0,3.4444444444444446
chr13p,strong,232710,232710,232710,232729,1,302.0,4.714285714285714
chr13p,strong,232895,232895,232895,232914,1,302.0,4.0
chr13p,strong,233069,233069,233069,233088,1,302.0,4.714285714285714
chr13p,strong,236380,236380,236380,236399,1,302.0,2.6363636363636362
chr13p,strong,236562,236562,236562,236581,1,302.0,7.0
chr13p,strong,236718,236718,236718,236737,1,302.0,3.0
chr13p,strong,237613,237613,237613,237632,1,302.0,3.0
chr13p,strong,237765,237784,237765,237803,20,302.0,3.0464646464646465
chr13p,strong,237959,237959,237959,237978,1,302.0,5.666666666666667
chr13p,strong,238129,238129,238129,238148,1,302.0,4.0
chr13p,strong,238291,238291,238291,238310,1,302.0,2.6363636363636362
chr13p,strong,238484,238484,238484,238503,1,302.0,4.0
chr13p,strong,239005,239005,239005,239024,1,302.0,2.6363636363636362
chr13p,strong,239203,239203,239203,239222,1,302.0,5.666666666666667
chr13p,strong,240640,240640,240640,240659,1,302.0,3.4444444444444446
chr13p,strong,240828,240828,240828,240847,1,302.0,4.0
chr13p,strong,241004,241004,241004,241023,1,302.0,3.4444444444444446
chr13p,strong,241193,241193,241193,241212,1,302.0,4.0
chr13p,strong,243417,243417,243417,243436,1,302.0,3.4444444444444446
chr13p,strong,243606,243606,243606,243625,1,302.0,3.0
chr13p,strong,243786,243786,243786,243805,1,302.0,2.6363636363636362
chr13p,strong,243975,243975,243975,243994,1,302.0,3.4444444444444446
chr13p,strong,245919,245919,245919,245938,1,302.0,3.0
chr13p,strong,246113,246113,246113,246132,1,302.0,3.0
chr13p,strong,246287,246287,246287,246306,1,302.0,3.4444444444444446
chr13p,strong,246490,246490,246490,246509,1,302.0,2.6363636363636362
chr13p,strong,248341,248341,248341,248360,1,302.0,3.4444444444444446
chr13p,strong,248511,248511,248511,248530,1,302.0,4.714285714285714
chr13p,strong,250093,250093,250093,250112,1,302.0,4.0
chr13p,strong,250263,250263,250263,250282,1,302.0,2.6363636363636362
chr13p,strong,250448,250448,250448,250467,1,302.0,5.666666666666667
chr13p,strong,250618,250618,250618,250637,1,302.0,2.3333333333333335
chr13p,strong,251587,251587,251587,251606,1,302.0,4.714285714285714
chr13p,strong,251812,251812,251812,251831,1,302.0,4.714285714285714
chr13p,strong,252024,252024,252024,252043,1,302.0,3.4444444444444446
chr13p,strong,252204,252204,252204,252223,1,302.0,3.4444444444444446
chr13p,strong,252388,252388,252388,252407,1,302.0,4.0
chr13p,strong,252563,252563,252563,252582,1,302.0,4.714285714285714
chr13p,strong,252752,252752,252752,252771,1,302.0,3.0
chr13p,strong,252936,252936,252936,252955,1,302.0,4.714285714285714
chr13p,strong,257641,257641,257641,257660,1,302.0,3.0
chr13p,strong,257830,257830,257830,257849,1,302.0,3.4444444444444446
chr13p,strong,259393,259393,259393,259412,1,302.0,4.714285714285714
chr13p,strong,259596,259596,259596,259615,1,302.0,3.0
chr13p,strong,259766,259766,259766,259785,1,302.0,3.4444444444444446
chr13p,strong,259955,259955,259955,259974,1,302.0,5.666666666666667
chr13p,strong,260122,260122,260122,260141,1,302.0,2.3333333333333335
chr13p,strong,261062,261062,261062,261081,1,302.0,4.714285714285714
chr13p,strong,261265,261265,261265,261284,1,302.0,3.4444444444444446
chr13p,strong,261471,261471,261471,261490,1,302.0,4.0
chr13p,strong,261693,261693,261693,261712,1,302.0,3.4444444444444446
chr13p,strong,261863,261877,261863,261896,15,302.0,3.962962962962963
chr13p,strong,262052,262052,262052,262071,1,302.0,4.714285714285714
chr13p,strong,262241,262241,262241,262260,1,302.0,3.4444444444444446
chr13p,strong,262430,262430,262430,262449,1,302.0,4.714285714285714
chr13p,strong,262655,262655,262655,262674,1,302.0,4.0
chr13p,strong,262849,262849,262849,262868,1,302.0,3.0
chr13p,strong,263019,263019,263019,263038,1,302.0,3.4444444444444446
chr13p,strong,263184,263184,263184,263203,1,302.0,4.714285714285714
chr13p,strong,263359,263359,263359,263378,1,302.0,3.4444444444444446
chr13p,strong,265247,265247,265247,265266,1,302.0,3.4444444444444446
chr13p,strong,266398,266398,266398,266417,1,302.0,3.0
chr13p,strong,266601,266601,266601,266620,1,302.0,3.4444444444444446
chr13p,strong,266800,266800,266800,266819,1,302.0,4.714285714285714
chr13p,strong,267008,267008,267008,267027,1,302.0,3.0
chr13p,strong,267202,267202,267202,267221,1,302.0,5.666666666666667
chr13p,strong,267414,267414,267414,267433,1,302.0,4.0
chr13p,strong,267584,267584,267584,267603,1,302.0,3.4444444444444446
chr13p,strong,267787,267787,267787,267806,1,302.0,4.0
chr13p,strong,268004,268004,268004,268023,1,302.0,3.0
chr13p,strong,268194,268194,268194,268213,1,302.0,4.0
chr13p,strong,268383,268383,268383,268402,1,302.0,4.0
chr13p,strong,268563,268563,268563,268582,1,302.0,3.4444444444444446
chr13p,strong,268720,268720,268720,268739,1,302.0,3.0
chr13p,strong,268880,268880,268880,268899,1,302.0,3.0
chr13p,strong,269038,269038,269038,269057,1,302.0,3.0
chr13p,strong,269241,269241,269241,269260,1,302.0,4.714285714285714
chr13p,strong,269479,269479,269479,269498,1,302.0,3.4444444444444446
chr13p,strong,269658,269682,269658,269701,25,302.0,3.5504761904761906
chr13p,strong,269885,269885,269885,269904,1,302.0,4.0
chr13p,strong,270073,270073,270073,270092,1,302.0,4.0
chr13p,strong,270248,270248,270248,270267,1,302.0,3.4444444444444446
chr13p,strong,270428,270428,270428,270447,1,302.0,3.4444444444444446
chr13p,strong,270617,270617,270617,270636,1,302.0,3.4444444444444446
chr13p,strong,271349,271349,271349,271368,1,302.0,3.4444444444444446
chr13p,strong,271538,271538,271538,271557,1,302.0,4.0
chr13p,strong,272256,272256,272256,272275,1,302.0,3.4444444444444446
chr13p,strong,272459,272459,272459,272478,1,302.0,5.666666666666667
chr13p,strong,272676,272676,272676,272695,1,302.0,4.0
chr13p,strong,272873,272873,272873,272892,1,302.0,3.4444444444444446
chr13p,strong,273078,273078,273078,273097,1,302.0,4.0
chr13p,strong,273277,273277,273277,273296,1,302.0,5.666666666666667
chr13p,strong,273447,273447,273447,273466,1,302.0,3.4444444444444446
chr13p,strong,273627,273627,273627,273646,1,302.0,3.0
chr13p,strong,273797,273797,273797,273816,1,302.0,4.0
chr13p,strong,274922,274922,274922,274941,1,302.0,3.4444444444444446
chr13p,strong,275125,275125,275125,275144,1,302.0,3.0
chr13p,strong,275320,275320,275320,275339,1,302.0,3.4444444444444446
chr13p,strong,275505,275505,275505,275524,1,302.0,3.0
chr13p,strong,276670,276670,276670,276689,1,302.0,3.0
chr13p,strong,276873,276873,276873,276892,1,302.0,3.4444444444444446
chr13p,strong,277072,277072,277072,277091,1,302.0,4.714285714285714
chr13p,strong,277280,277280,277280,277299,1,302.0,3.0
chr13p,strong,277474,277474,277474,277493,1,302.0,5.666666666666667
chr13p,strong,277686,277686,277686,277705,1,302.0,4.0
chr13p,strong,277856,277856,277856,277875,1,302.0,3.4444444444444446
chr13p,strong,278059,278059,278059,278078,1,302.0,4.0
chr13p,strong,278276,278276,278276,278295,1,302.0,3.0
chr13p,strong,278466,278466,278466,278485,1,302.0,4.0
chr13p,strong,278655,278655,278655,278674,1,302.0,4.0
chr13p,strong,278835,278835,278835,278854,1,302.0,3.4444444444444446
chr13p,strong,278992,278992,278992,279011,1,302.0,3.0
chr13p,strong,279152,279152,279152,279171,1,302.0,3.0
chr13p,strong,279310,279310,279310,279329,1,302.0,3.0
chr13p,strong,279513,279513,279513,279532,1,302.0,4.714285714285714
chr13p,strong,279751,279751,279751,279770,1,302.0,3.4444444444444446
chr13p,strong,279930,279954,279930,279973,25,302.0,3.5504761904761906
chr13p,strong,280157,280157,280157,280176,1,302.0,4.0
chr13p,strong,280345,280345,280345,280364,1,302.0,4.0
chr13p,strong,280520,280520,280520,280539,1,302.0,3.4444444444444446
chr13p,strong,280700,280700,280700,280719,1,302.0,3.4444444444444446
chr13p,strong,280889,280889,280889,280908,1,302.0,3.4444444444444446
chr13p,strong,282731,282731,282731,282750,1,302.0,5.666666666666667
chr13p,strong,282948,282948,282948,282967,1,302.0,4.0
chr13p,strong,283145,283145,283145,283164,1,302.0,3.4444444444444446
chr13p,strong,283350,283350,283350,283369,1,302.0,4.0
chr13p,strong,283549,283549,283549,283568,1,302.0,5.666666666666667
chr13p,strong,283719,283719,283719,283738,1,302.0,3.4444444444444446
chr13p,strong,283899,283899,283899,283918,1,302.0,3.0
chr13p,strong,284069,284069,284069,284088,1,302.0,4.0
chr13p,strong,284978,284978,284978,284997,1,302.0,4.714285714285714
chr13p,strong,285181,285181,285181,285200,1,302.0,4.0
chr13p,strong,285368,285368,285368,285387,1,302.0,4.714285714285714
chr13p,strong,285566,285571,285566,285590,6,302.0,3.1481481481481484
chr13p,strong,285760,285760,285760,285779,1,302.0,3.0
chr13p,strong,285953,285953,285953,285972,1,302.0,4.0
chr13p,strong,286340,286340,286340,286359,1,302.0,3.4444444444444446
chr13p,strong,286543,286543,286543,286562,1,302.0,3.0
chr13p,strong,286733,286733,286733,286752,1,302.0,4.0
chr13p,strong,286913,286913,286913,286932,1,302.0,3.4444444444444446
chr13p,strong,288176,288195,288176,288214,20,302.0,3.5888888888888886
chr13p,strong,288384,288384,288384,288403,1,302.0,3.4444444444444446
chr13p,strong,288592,288592,288592,288611,1,302.0,4.0
chr13p,strong,288814,288814,288814,288833,1,302.0,5.666666666666667
chr13p,strong,288990,288990,288990,289009,1,302.0,4.0
chr13p,strong,289349,289349,289349,289368,1,302.0,3.4444444444444446
chr13p,strong,289552,289552,289552,289571,1,302.0,3.4444444444444446
chr13p,strong,289742,289742,289742,289761,1,302.0,4.0
chr13p,strong,289941,289941,289941,289960,1,302.0,5.666666666666667
chr13p,strong,290111,290111,290111,290130,1,302.0,3.4444444444444446
chr13p,strong,291596,291596,291596,291615,1,302.0,4.0
chr13p,strong,291779,291779,291779,291798,1,302.0,3.4444444444444446
chr13p,strong,291982,291982,291982,292001,1,302.0,3.4444444444444446
chr13p,strong,292197,292197,292197,292216,1,302.0,5.666666666666667
chr13p,strong,292373,292373,292373,292392,1,302.0,4.0
