record_id,signal_type,start_kmer_idx,end_kmer_idx,start_base,end_base,run_kmer_len,scale_used,mean_atcg
chr20q,strong,283727,283727,283727,283746,1,345.0,1.8571428571428572
chr20q,strong,287470,287470,287470,287489,1,345.0,2.3333333333333335
chr20q,strong,290146,290146,290146,290165,1,345.0,2.076923076923077
chr20q,strong,291627,291627,291627,291646,1,345.0,2.3333333333333335
chr20q,strong,293141,293141,293141,293160,1,345.0,1.2222222222222223
chr20q,strong,299265,299265,299265,299284,1,345.0,1.5
chr20q,strong,300531,300531,300531,300550,1,345.0,1.5
chr20q,strong,300763,300763,300763,300782,1,345.0,2.076923076923077
chr20q,strong,300995,300995,300995,301014,1,345.0,2.076923076923077
chr20q,strong,301227,301227,301227,301246,1,345.0,2.076923076923077
chr20q,strong,301481,301481,301481,301500,1,345.0,1.8571428571428572
chr20q,strong,301713,301713,301713,301732,1,345.0,1.5
chr20q,strong,301918,301918,301918,301937,1,345.0,2.6363636363636362
chr20q,strong,309262,309262,309262,309281,1,345.0,2.3333333333333335
chr20q,strong,309467,309467,309467,309486,1,345.0,1.3529411764705883
chr20q,strong,309672,309672,309672,309691,1,345.0,1.2222222222222223
chr20q,strong,309904,309904,309904,309923,1,345.0,1.8571428571428572
chr20q,strong,310593,310593,310593,310612,1,345.0,1.5
chr20q,strong,311613,311613,311613,311632,1,345.0,1.6666666666666667
chr20q,strong,311829,311829,311829,311848,1,345.0,1.6666666666666667
chr20q,strong,312045,312045,312045,312064,1,345.0,1.6666666666666667
chr20q,strong,322640,322640,322640,322659,1,345.0,1.8571428571428572
chr20q,strong,322850,322850,322850,322869,1,345.0,2.076923076923077
chr20q,strong,323941,323941,323941,323960,1,345.0,1.3529411764705883
chr20q,strong,324152,324152,324152,324171,1,345.0,1.5
chr20q,strong,324445,324445,324445,324464,1,345.0,1.8571428571428572
chr20q,strong,327290,327290,327290,327309,1,345.0,2.3333333333333335
chr20q,strong,333131,333131,333131,333150,1,345.0,1.5
chr20q,strong,333336,333336,333336,333355,1,345.0,1.5
chr20q,strong,335296,335296,335296,335315,1,345.0,1.6666666666666667
chr20q,strong,335501,335501,335501,335520,1,345.0,2.076923076923077
chr20q,strong,336645,336645,336645,336664,1,345.0,1.8571428571428572
chr20q,strong,336877,336877,336877,336896,1,345.0,1.8571428571428572
chr20q,strong,337082,337082,337082,337101,1,345.0,1.6666666666666667
chr20q,strong,337287,337287,337287,337306,1,345.0,1.8571428571428572
chr20q,strong,337487,337487,337487,337506,1,345.0,2.3333333333333335
chr20q,strong,338388,338388,338388,338407,1,345.0,1.8571428571428572
chr20q,strong,339940,339940,339940,339959,1,345.0,1.6666666666666667
chr20q,strong,340130,340130,340130,340149,1,345.0,1.6666666666666667
chr20q,strong,343123,343123,343123,343142,1,345.0,1.8571428571428572
chr20q,strong,343317,343344,343317,343363,28,345.0,1.6230453719949516
chr20q,strong,343527,343527,343527,343546,1,345.0,1.8571428571428572
chr20q,strong,343716,343716,343716,343735,1,345.0,1.6666666666666667
chr20q,strong,343948,343948,343948,343967,1,345.0,1.8571428571428572
chr20q,strong,352339,352339,352339,352358,1,345.0,2.076923076923077
chr20q,strong,352523,352523,352523,352542,1,345.0,2.076923076923077
chr20q,strong,358578,358578,358578,358597,1,345.0,2.076923076923077
chr20q,strong,358810,358810,358810,358829,1,345.0,2.6363636363636362
chr20q,strong,364307,364307,364307,364326,1,345.0,2.076923076923077
chr20q,strong,372836,372836,372836,372855,1,345.0,2.076923076923077
chr20q,strong,373057,373057,373057,373076,1,345.0,1.8571428571428572
chr20q,strong,373273,373273,373273,373292,1,345.0,3.0
chr20q,strong,373505,373505,373505,373524,1,345.0,1.8571428571428572
chr20q,strong,374329,374329,374329,374348,1,345.0,1.8571428571428572
chr20q,strong,374582,374582,374582,374601,1,345.0,2.3333333333333335
chr20q,strong,374787,374787,374787,374806,1,345.0,3.0
chr20q,strong,468984,468984,468984,469003,1,345.0,2.3333333333333335
chr20q,strong,469189,469189,469189,469208,1,345.0,2.3333333333333335
chr20q,strong,470412,470412,470412,470431,1,345.0,1.2222222222222223
chr20q,strong,470633,470633,470633,470652,1,345.0,1.6666666666666667
chr20q,strong,470843,470843,470843,470862,1,345.0,2.6363636363636362
chr20q,strong,474400,474400,474400,474419,1,345.0,1.5
chr20q,strong,474600,474600,474600,474619,1,345.0,1.6666666666666667
chr20q,strong,474805,474805,474805,474824,1,345.0,2.076923076923077
chr20q,strong,474995,474995,474995,475014,1,345.0,2.3333333333333335
chr20q,strong,475189,475189,475189,475208,1,345.0,2.076923076923077
chr20q,strong,479767,479767,479767,479786,1,345.0,2.076923076923077
chr20q,strong,479987,479987,479987,480006,1,345.0,1.5
chr20q,strong,481564,481564,481564,481583,1,345.0,3.4444444444444446
chr20q,strong,481769,481769,481769,481788,1,345.0,1.2222222222222223
chr20q,strong,485371,485371,485371,485390,1,345.0,2.6363636363636362
chr20q,strong,485540,485540,485540,485559,1,345.0,1.5
chr20q,strong,486811,486811,486811,486830,1,345.0,1.2222222222222223
chr20q,strong,487043,487043,487043,487062,1,345.0,0.21212121212121213
chr20q,strong,488129,488129,488129,488148,1,345.0,0.9047619047619048
chr20q,strong,488368,488368,488368,488387,1,345.0,0.6666666666666666
chr20q,strong,488600,488600,488600,488619,1,345.0,1.105263157894737
chr20q,strong,499676,499676,499676,499695,1,345.0,1.0
chr20q,strong,499881,499881,499881,499900,1,345.0,1.0
chr20q,weak,32,32,32,51,1,345.0,1.3529411764705883
chr20q,weak,281,296,281,315,16,345.0,1.839514652014652
chr20q,weak,1145,1145,1145,1164,1,345.0,2.076923076923077
chr20q,weak,1345,1345,1345,1364,1,345.0,2.076923076923077
chr20q,weak,1758,1758,1758,1777,1,345.0,2.3333333333333335
chr20q,weak,1988,1988,1988,2007,1,345.0,1.6666666666666667
chr20q,weak,2177,2208,2177,2227,32,345.0,2.3710872460872463
chr20q,weak,2359,2405,2359,2424,47,345.0,1.728175940316116
chr20q,weak,3018,3018,3018,3037,1,345.0,1.6666666666666667
chr20q,weak,3256,3256,3256,3275,1,345.0,1.8571428571428572
chr20q,weak,3616,3616,3616,3635,1,345.0,1.8571428571428572
chr20q,weak,3856,3856,3856,3875,1,345.0,1.8571428571428572
chr20q,weak,4060,4071,4060,4090,12,345.0,1.6481092436974787
chr20q,weak,4292,4292,4292,4311,1,345.0,1.6666666666666667
chr20q,weak,4524,4524,4524,4543,1,345.0,1.5
chr20q,weak,4761,4761,4761,4780,1,345.0,1.8571428571428572
chr20q,weak,5518,5518,5518,5537,1,345.0,1.8571428571428572
chr20q,weak,5796,5796,5796,5815,1,345.0,2.076923076923077
chr20q,weak,6039,6039,6039,6058,1,345.0,1.6666666666666667
chr20q,weak,6242,6242,6242,6261,1,345.0,2.076923076923077
chr20q,weak,6418,6418,6418,6437,1,345.0,1.8571428571428572
chr20q,weak,7184,7184,7184,7203,1,345.0,2.3333333333333335
chr20q,weak,7572,7572,7572,7591,1,345.0,1.8571428571428572
chr20q,weak,7932,7932,7932,7951,1,345.0,1.8571428571428572
chr20q,weak,8172,8172,8172,8191,1,345.0,1.8571428571428572
chr20q,weak,8387,8387,8387,8406,1,345.0,1.3529411764705883
chr20q,weak,8630,8630,8630,8649,1,345.0,1.5
chr20q,weak,8857,8857,8857,8876,1,345.0,2.3333333333333335
chr20q,weak,9063,9063,9063,9082,1,345.0,1.2222222222222223
chr20q,weak,9293,9293,9293,9312,1,345.0,2.3333333333333335
chr20q,weak,9608,9608,9608,9627,1,345.0,1.3529411764705883
chr20q,weak,10366,10366,10366,10385,1,345.0,2.076923076923077
chr20q,weak,10590,10590,10590,10609,1,345.0,2.076923076923077
chr20q,weak,11229,11229,11229,11248,1,345.0,1.2222222222222223
chr20q,weak,11436,11436,11436,11455,1,345.0,2.076923076923077
chr20q,weak,11633,11633,11633,11652,1,345.0,1.6666666666666667
chr20q,weak,11813,11813,11813,11832,1,345.0,1.3529411764705883
chr20q,weak,12036,12036,12036,12055,1,345.0,1.5
chr20q,weak,12597,12597,12597,12616,1,345.0,2.076923076923077
chr20q,weak,12790,12790,12790,12809,1,345.0,2.3333333333333335
chr20q,weak,13007,13007,13007,13026,1,345.0,1.8571428571428572
chr20q,weak,13339,13339,13339,13358,1,345.0,1.8571428571428572
chr20q,weak,13566,13566,13566,13585,1,345.0,1.3529411764705883
chr20q,weak,13843,13843,13843,13862,1,345.0,1.6666666666666667
chr20q,weak,14045,14059,14045,14078,15,345.0,2.382262182262182
chr20q,weak,14239,14262,14239,14281,24,345.0,1.8234979889391656
chr20q,weak,14472,14472,14472,14491,1,345.0,1.8571428571428572
chr20q,weak,14660,14660,14660,14679,1,345.0,2.076923076923077
chr20q,weak,15653,15653,15653,15672,1,345.0,2.6363636363636362
chr20q,weak,15727,15727,15727,15746,1,345.0,1.6666666666666667
chr20q,weak,16242,16242,16242,16261,1,345.0,1.6666666666666667
chr20q,weak,16948,16948,16948,16967,1,345.0,2.3333333333333335
chr20q,weak,17377,17377,17377,17396,1,345.0,2.076923076923077
chr20q,weak,17582,17582,17582,17601,1,345.0,2.3333333333333335
chr20q,weak,17763,17763,17763,17782,1,345.0,1.5
chr20q,weak,18425,18425,18425,18444,1,345.0,2.076923076923077
chr20q,weak,18601,18601,18601,18620,1,345.0,1.8571428571428572
chr20q,weak,18802,18842,18802,18861,41,345.0,2.101146820659016
chr20q,weak,19049,19049,19049,19068,1,345.0,1.3529411764705883
chr20q,weak,19298,19298,19298,19317,1,345.0,1.6666666666666667
chr20q,weak,20074,20074,20074,20093,1,345.0,2.6363636363636362
chr20q,weak,20148,20148,20148,20167,1,345.0,1.6666666666666667
chr20q,weak,20663,20663,20663,20682,1,345.0,1.6666666666666667
chr20q,weak,21369,21369,21369,21388,1,345.0,2.3333333333333335
chr20q,weak,21798,21798,21798,21817,1,345.0,2.076923076923077
chr20q,weak,22003,22003,22003,22022,1,345.0,2.3333333333333335
chr20q,weak,22184,22184,22184,22203,1,345.0,1.5
chr20q,weak,22447,22447,22447,22466,1,345.0,1.8571428571428572
chr20q,weak,23269,23269,23269,23288,1,345.0,2.076923076923077
chr20q,weak,23489,23489,23489,23508,1,345.0,1.8571428571428572
chr20q,weak,23683,23683,23683,23702,1,345.0,1.8571428571428572
chr20q,weak,23907,23907,23907,23926,1,345.0,1.8571428571428572
chr20q,weak,24196,24196,24196,24215,1,345.0,1.3529411764705883
chr20q,weak,24394,24394,24394,24413,1,345.0,1.5
chr20q,weak,24615,24615,24615,24634,1,345.0,1.5
chr20q,weak,24829,24829,24829,24848,1,345.0,2.076923076923077
chr20q,weak,25652,25652,25652,25671,1,345.0,1.8571428571428572
chr20q,weak,26220,26220,26220,26239,1,345.0,1.5
chr20q,weak,26470,26470,26470,26489,1,345.0,1.3529411764705883
chr20q,weak,26737,26737,26737,26756,1,345.0,2.076923076923077
chr20q,weak,26974,26974,26974,26993,1,345.0,1.6666666666666667
chr20q,weak,27208,27208,27208,27227,1,345.0,1.6666666666666667
chr20q,weak,27484,27484,27484,27503,1,345.0,1.3529411764705883
chr20q,weak,27682,27682,27682,27701,1,345.0,3.0
chr20q,weak,27902,27902,27902,27921,1,345.0,2.076923076923077
chr20q,weak,28132,28132,28132,28151,1,345.0,1.8571428571428572
chr20q,weak,28370,28370,28370,28389,1,345.0,2.3333333333333335
chr20q,weak,28572,28572,28572,28591,1,345.0,1.3529411764705883
chr20q,weak,28752,28772,28752,28791,21,345.0,1.84458398744113
chr20q,weak,28963,28983,28963,29002,21,345.0,1.8439734868306294
chr20q,weak,29179,29179,29179,29198,1,345.0,2.076923076923077
chr20q,weak,29416,29416,29416,29435,1,345.0,1.5
chr20q,weak,29678,29678,29678,29697,1,345.0,2.076923076923077
chr20q,weak,30133,30133,30133,30152,1,345.0,1.8571428571428572
chr20q,weak,30355,30355,30355,30374,1,345.0,1.8571428571428572
chr20q,weak,30551,30551,30551,30570,1,345.0,2.076923076923077
chr20q,weak,30737,30737,30737,30756,1,345.0,2.076923076923077
chr20q,weak,30965,30970,30965,30989,6,345.0,1.8669108669108672
chr20q,weak,31180,31184,31180,31203,5,345.0,2.1794871794871797
chr20q,weak,31452,31452,31452,31471,1,345.0,1.8571428571428572
chr20q,weak,31700,31700,31700,31719,1,345.0,2.076923076923077
chr20q,weak,31885,31885,31885,31904,1,345.0,2.6363636363636362
chr20q,weak,32112,32112,32112,32131,1,345.0,1.8571428571428572
chr20q,weak,32269,32285,32269,32304,17,345.0,2.2175667469785116
chr20q,weak,32500,32500,32500,32519,1,345.0,1.6666666666666667
chr20q,weak,32712,32712,32712,32731,1,345.0,1.5
chr20q,weak,33800,33800,33800,33819,1,345.0,2.076923076923077
chr20q,weak,33952,33952,33952,33971,1,345.0,1.2222222222222223
chr20q,weak,34351,34351,34351,34370,1,345.0,1.8571428571428572
chr20q,weak,34556,34556,34556,34575,1,345.0,2.076923076923077
chr20q,weak,34761,34761,34761,34780,1,345.0,2.3333333333333335
chr20q,weak,34953,34968,34953,34987,16,345.0,1.9652014652014653
chr20q,weak,35208,35231,35208,35250,24,345.0,1.840430402930403
chr20q,weak,35474,35474,35474,35493,1,345.0,2.076923076923077
chr20q,weak,35706,35706,35706,35725,1,345.0,1.8571428571428572
chr20q,weak,35922,35922,35922,35941,1,345.0,2.076923076923077
chr20q,weak,36087,36102,36087,36121,16,345.0,1.8499313186813187
chr20q,weak,36321,36321,36321,36340,1,345.0,1.3529411764705883
chr20q,weak,36536,36536,36536,36555,1,345.0,1.8571428571428572
chr20q,weak,36753,36753,36753,36772,1,345.0,1.6666666666666667
chr20q,weak,37524,37524,37524,37543,1,345.0,2.3333333333333335
chr20q,weak,37711,37711,37711,37730,1,345.0,1.8571428571428572
chr20q,weak,37893,37904,37893,37923,12,345.0,2.2458652458652453
chr20q,weak,38105,38128,38105,38147,24,345.0,1.523770619358855
chr20q,weak,38365,38365,38365,38384,1,345.0,1.6666666666666667
chr20q,weak,38572,38592,38572,38611,21,345.0,2.0429710345676733
chr20q,weak,38813,38813,38813,38832,1,345.0,1.6666666666666667
chr20q,weak,39030,39030,39030,39049,1,345.0,2.3333333333333335
chr20q,weak,39236,39236,39236,39255,1,345.0,1.5
chr20q,weak,39457,39457,39457,39476,1,345.0,1.5
chr20q,weak,40103,40103,40103,40122,1,345.0,2.3333333333333335
chr20q,weak,40335,40335,40335,40354,1,345.0,1.8571428571428572
chr20q,weak,40847,40847,40847,40866,1,345.0,1.8571428571428572
chr20q,weak,41068,41068,41068,41087,1,345.0,2.076923076923077
chr20q,weak,41249,41249,41249,41268,1,345.0,1.2222222222222223
chr20q,weak,41479,41479,41479,41498,1,345.0,1.8571428571428572
chr20q,weak,41893,41893,41893,41912,1,345.0,1.5
chr20q,weak,42107,42107,42107,42126,1,345.0,2.6363636363636362
chr20q,weak,42324,42324,42324,42343,1,345.0,1.6666666666666667
chr20q,weak,42927,42927,42927,42946,1,345.0,1.6666666666666667
chr20q,weak,43160,43160,43160,43179,1,345.0,1.8571428571428572
chr20q,weak,43628,43628,43628,43647,1,345.0,2.076923076923077
chr20q,weak,43781,43796,43781,43815,16,345.0,1.6845238095238095
chr20q,weak,44035,44035,44035,44054,1,345.0,2.076923076923077
chr20q,weak,44255,44296,44255,44315,42,345.0,1.854744461887319
chr20q,weak,44475,44475,44475,44494,1,345.0,1.3529411764705883
chr20q,weak,44696,44736,44696,44755,41,345.0,1.792357092930981
chr20q,weak,45014,45014,45014,45033,1,345.0,1.5
chr20q,weak,45234,45234,45234,45253,1,345.0,1.8571428571428572
chr20q,weak,45450,45450,45450,45469,1,345.0,1.8571428571428572
chr20q,weak,45694,45694,45694,45713,1,345.0,1.5
chr20q,weak,45938,45938,45938,45957,1,345.0,2.076923076923077
chr20q,weak,46129,46136,46129,46155,8,345.0,1.7648809523809526
chr20q,weak,46696,46696,46696,46715,1,345.0,1.6666666666666667
chr20q,weak,47520,47520,47520,47539,1,345.0,2.3333333333333335
chr20q,weak,47756,47756,47756,47775,1,345.0,1.6666666666666667
chr20q,weak,47966,47966,47966,47985,1,345.0,2.3333333333333335
chr20q,weak,48148,48148,48148,48167,1,345.0,1.0
chr20q,weak,48324,48324,48324,48343,1,345.0,3.0
chr20q,weak,48685,48685,48685,48704,1,345.0,1.5
chr20q,weak,48884,48884,48884,48903,1,345.0,1.6666666666666667
chr20q,weak,49127,49127,49127,49146,1,345.0,2.6363636363636362
chr20q,weak,49369,49369,49369,49388,1,345.0,1.5
chr20q,weak,49837,49837,49837,49856,1,345.0,2.3333333333333335
chr20q,weak,49913,49913,49913,49932,1,345.0,1.8571428571428572
chr20q,weak,50133,50133,50133,50152,1,345.0,1.5
chr20q,weak,50395,50395,50395,50414,1,345.0,2.076923076923077
chr20q,weak,50669,50669,50669,50688,1,345.0,2.3333333333333335
chr20q,weak,50854,50854,50854,50873,1,345.0,1.8571428571428572
chr20q,weak,51099,51099,51099,51118,1,345.0,1.5
chr20q,weak,51304,51304,51304,51323,1,345.0,1.8571428571428572
chr20q,weak,51547,51547,51547,51566,1,345.0,2.076923076923077
chr20q,weak,51951,51951,51951,51970,1,345.0,1.8571428571428572
chr20q,weak,52199,52199,52199,52218,1,345.0,2.076923076923077
chr20q,weak,52443,52443,52443,52462,1,345.0,1.8571428571428572
chr20q,weak,52654,52654,52654,52673,1,345.0,2.076923076923077
chr20q,weak,54138,54138,54138,54157,1,345.0,2.3333333333333335
chr20q,weak,54215,54215,54215,54234,1,345.0,3.0
chr20q,weak,54450,54450,54450,54469,1,345.0,1.2222222222222223
chr20q,weak,54712,54712,54712,54731,1,345.0,2.3333333333333335
chr20q,weak,54909,54909,54909,54928,1,345.0,1.8571428571428572
chr20q,weak,55151,55176,55151,55195,26,345.0,1.70603152503605
chr20q,weak,56140,56142,56140,56161,3,345.0,1.2222222222222223
chr20q,weak,56421,56421,56421,56440,1,345.0,1.6666666666666667
chr20q,weak,56637,56641,56637,56660,5,345.0,1.742857142857143
chr20q,weak,56845,56845,56845,56864,1,345.0,1.8571428571428572
chr20q,weak,57080,57080,57080,57099,1,345.0,1.5
chr20q,weak,57245,57245,57245,57264,1,345.0,2.076923076923077
chr20q,weak,57424,57424,57424,57443,1,345.0,1.6666666666666667
chr20q,weak,57882,57882,57882,57901,1,345.0,1.8571428571428572
chr20q,weak,58119,58119,58119,58138,1,345.0,1.8571428571428572
chr20q,weak,58327,58343,58327,58362,17,345.0,2.6720142602495542
chr20q,weak,58588,58588,58588,58607,1,345.0,2.076923076923077
chr20q,weak,58842,58842,58842,58861,1,345.0,2.3333333333333335
chr20q,weak,59094,59094,59094,59113,1,345.0,2.076923076923077
chr20q,weak,59320,59320,59320,59339,1,345.0,1.8571428571428572
chr20q,weak,60020,60020,60020,60039,1,345.0,2.076923076923077
chr20q,weak,60520,60520,60520,60539,1,345.0,2.076923076923077
chr20q,weak,60584,60584,60584,60603,1,345.0,1.6666666666666667
chr20q,weak,60784,60784,60784,60803,1,345.0,1.2222222222222223
chr20q,weak,61040,61040,61040,61059,1,345.0,1.5
chr20q,weak,61270,61270,61270,61289,1,345.0,1.8571428571428572
chr20q,weak,61723,61723,61723,61742,1,345.0,1.2222222222222223
chr20q,weak,61955,61955,61955,61974,1,345.0,3.0
chr20q,weak,62305,62305,62305,62324,1,345.0,1.5
chr20q,weak,62503,62503,62503,62522,1,345.0,1.5
chr20q,weak,62748,62748,62748,62767,1,345.0,1.8571428571428572
chr20q,weak,63022,63022,63022,63041,1,345.0,1.8571428571428572
chr20q,weak,63204,63204,63204,63223,1,345.0,1.8571428571428572
chr20q,weak,63430,63430,63430,63449,1,345.0,2.076923076923077
chr20q,weak,63633,63633,63633,63652,1,345.0,2.076923076923077
chr20q,weak,63787,63787,63787,63806,1,345.0,1.5
chr20q,weak,64162,64207,64162,64226,46,345.0,1.7155808811819049
chr20q,weak,64428,64428,64428,64447,1,345.0,1.5
chr20q,weak,64626,64626,64626,64645,1,345.0,1.8571428571428572
chr20q,weak,64819,64819,64819,64838,1,345.0,2.076923076923077
chr20q,weak,65045,65045,65045,65064,1,345.0,1.8571428571428572
chr20q,weak,65241,65241,65241,65260,1,345.0,2.076923076923077
chr20q,weak,65457,65457,65457,65476,1,345.0,2.3333333333333335
chr20q,weak,65687,65687,65687,65706,1,345.0,2.3333333333333335
chr20q,weak,65903,65903,65903,65922,1,345.0,2.076923076923077
chr20q,weak,66412,66412,66412,66431,1,345.0,1.5
chr20q,weak,66709,66709,66709,66728,1,345.0,1.6666666666666667
chr20q,weak,66926,66941,66926,66960,16,345.0,1.8782051282051282
chr20q,weak,67339,67339,67339,67358,1,345.0,1.6666666666666667
chr20q,weak,67821,67821,67821,67840,1,345.0,1.8571428571428572
chr20q,weak,68000,68000,68000,68019,1,345.0,1.8571428571428572
chr20q,weak,68233,68233,68233,68252,1,345.0,1.3529411764705883
chr20q,weak,68459,68459,68459,68478,1,345.0,2.076923076923077
chr20q,weak,68633,68633,68633,68652,1,345.0,2.076923076923077
chr20q,weak,69373,69373,69373,69392,1,345.0,2.076923076923077
chr20q,weak,69869,69869,69869,69888,1,345.0,1.5
chr20q,weak,70722,70722,70722,70741,1,345.0,1.6666666666666667
chr20q,weak,71143,71143,71143,71162,1,345.0,1.2222222222222223
chr20q,weak,71359,71359,71359,71378,1,345.0,1.8571428571428572
chr20q,weak,71637,71637,71637,71656,1,345.0,2.076923076923077
chr20q,weak,71895,71895,71895,71914,1,345.0,2.3333333333333335
